LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
536	OK-ONE	1	VERB.I2MS.PI	>asA'	تُساءُ	tusA'u	5			>a1aAo>	[s]	t/IV2MS+u/STEM+s/IV_PASS+A'/STEM+u/IVSUFF_SUBJ:2MS_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2MS.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+z-suff||A-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+enc0+w-suff+y-suff]	S:[I2MS.I]_[CS:u-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy]	pos:verb asp:i vox:p per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	1
537	OK-ONE	1	VERB.I2FS.PI	>asA'	تُسائِينَ	tusA}iyna	5			>a1aAo>	[s]	t/IV2FS+u/STEM+s/IV_PASS+A}/STEM+iyna/IVSUFF_SUBJ:2FS_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2FS.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+y-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+w-suff+z-suff||A-suff]	S:[I2FS.I]_[CS:v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	0
538	OK-ONE	1	VERB.I2D.PI	>asA'	تُساءانِ	tusA'Ani	5			>a1aAo>	[s]	t/IV2D+u/STEM+s/IV_PASS+A'/STEM+Ani/IVSUFF_SUBJ:2D_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2D.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+z-suff||A-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+enc0+w-suff+y-suff]	S:[I2D.I]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:2 gen:u num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	1
539	OK-ONE	1	VERB.I2MP.PI	>asA'	تُساؤُونَ	tusA&uwna	5			>a1aAo>	[s]	t/IV2MP+u/STEM+s/IV_PASS+A&/STEM+uwna/IVSUFF_SUBJ:2MP_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2MP.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+w-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+y-suff+z-suff||A-suff]	S:[I2MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	0
540	OK-ONE	1	VERB.I2FP.PI	>asA'	تُسَأنَ	tusa>na	5			>a1aAo>	[s]	t/IV2FP+u/STEM+s/IV_PASS+a>/STEM+na/IVSUFF_SUBJ:2FP_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2FP.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+c-suff+u-#]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+w-suff+y-suff+z-suff||A-suff]	S:[I2FP.I]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:2 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	1
541	OK-ONE	1	VERB.I3MS.PI	>asA'	يُساءُ	yusA'u	5			>a1aAo>	[s]	y/IV3MS+u/STEM+s/IV_PASS+A'/STEM+u/IVSUFF_SUBJ:3MS_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3MS.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+z-suff||A-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+enc0+w-suff+y-suff]	S:[I3MS.I]_[CS:u-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy]	pos:verb asp:i vox:p per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	0
542	OK-ONE	1	VERB.I3FS.PI	>asA'	تُساءُ	tusA'u	5			>a1aAo>	[s]	t/IV3FS+u/STEM+s/IV_PASS+A'/STEM+u/IVSUFF_SUBJ:3FS_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FS.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+z-suff||A-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+enc0+w-suff+y-suff]	S:[I3FS.I]_[CS:u-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy]	pos:verb asp:i vox:p per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	1
543	OK-ONE	1	VERB.I3MD.PI	>asA'	يُساءانِ	yusA'Ani	5			>a1aAo>	[s]	y/IV3MD+u/STEM+s/IV_PASS+A'/STEM+Ani/IVSUFF_SUBJ:3MD_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3MD.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+z-suff||A-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+enc0+w-suff+y-suff]	S:[I3MD.I]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:m num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	0
544	OK-ONE	1	VERB.I3FD.PI	>asA'	تُساءانِ	tusA'Ani	5			>a1aAo>	[s]	t/IV3FD+u/STEM+s/IV_PASS+A'/STEM+Ani/IVSUFF_SUBJ:3FD_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FD.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+z-suff||A-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+enc0+w-suff+y-suff]	S:[I3FD.I]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:f num:d mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	1
545	OK-ONE	1	VERB.I3MP.PI	>asA'	يُساؤُونَ	yusA&uwna	5			>a1aAo>	[s]	y/IV3MP+u/STEM+s/IV_PASS+A&/STEM+uwna/IVSUFF_SUBJ:3MP_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+u-#+w-suff]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+y-suff+z-suff||A-suff]	S:[I3MP.I]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:3 gen:m num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	0
546	OK-ONE	1	VERB.I3FP.PI	>asA'	يُسَأنَ	yusa>na	5			>a1aAo>	[s]	y/IV3FP+u/STEM+s/IV_PASS+a>/STEM+na/IVSUFF_SUBJ:3FP_MOOD:I	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FP.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-A'+u-#]_[CT:#-A'+c-suff+u-#]_[CF:#->ay+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+w-suff+y-suff+z-suff||A-suff]	S:[I3FP.I]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:3 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK PS0	1
547	OK-ONE	1	VERB.I1S.AI.E0	>asA'	أُسِيئُهُ	>usiy}uhu	5			>a1aAo>	[s]	>/IV1S+u/STEM+s/IV+iy}/STEM+u/IVSUFF_SUBJ:1S_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I1S.I]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+enc0+u-#+z-suff]_[CF:!enc0+#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff]	S:[I1S.I]_[CS:enc0+u-suff+v-suff+z-suff]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
548	OK-ONE	1	VERB.I1P.AI.E0	>asA'	نُسِيئُهُ	nusiy}uhu	5			>a1aAo>	[s]	n/IV1P+u/STEM+s/IV+iy}/STEM+u/IVSUFF_SUBJ:1P_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I1P.I]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+enc0+u-#+z-suff]_[CF:!enc0+#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff]	S:[I1P.I]_[CS:enc0+u-suff+v-suff+z-suff]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
549	OK-ONE	1	VERB.I2MS.AI.E0	>asA'	تُسِيئُهُ	tusiy}uhu	5			>a1aAo>	[s]	t/IV2MS+u/STEM+s/IV+iy}/STEM+u/IVSUFF_SUBJ:2MS_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2MS.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+enc0+u-#+z-suff]_[CF:!enc0+#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff]	S:[I2MS.I]_[CS:enc0+u-suff+v-suff+z-suff]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
550	OK-ONE	1	VERB.I2FS.AI.E0	>asA'	تُسِيئِينَهُ	tusiy}iynahu	5			>a1aAo>	[s]	t/IV2FS+u/STEM+s/IV+iy}/STEM+iyna/IVSUFF_SUBJ:2FS_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2FS.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+z-suff]	S:[I2FS.I]_[CS:enc0+v-suff+y-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
551	OK-ONE	1	VERB.I2D.AI.E0	>asA'	تُسِيئانِهِ	tusiy}Anihi	5			>a1aAo>	[s]	t/IV2D+u/STEM+s/IV+iy}/STEM+Ani/IVSUFF_SUBJ:2D_MOOD:I+hi/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2D.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+z-suff]	S:[I2D.I]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>]	pos:verb asp:i vox:a per:2 gen:u num:d mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
552	OK-ONE	1	VERB.I2MP.AI.E0	>asA'	تُسِيئُونَهُ	tusiy}uwnahu	5			>a1aAo>	[s]	t/IV2MP+u/STEM+s/IV+iy}/STEM+uwna/IVSUFF_SUBJ:2MP_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2MP.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+z-suff]	S:[I2MP.I]_[CS:enc0+v-suff+w-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:m num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
553	OK-ONE	1	VERB.I2FP.AI.E0	>asA'	تُسِئنَهُ	tusi}nahu	5			>a1aAo>	[s]	t/IV2FP+u/STEM+s/IV+i}/STEM+na/IVSUFF_SUBJ:2FP_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I2FP.I]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+z-suff]	S:[I2FP.I]_[CS:c-suff+enc0]_[CT:trans||ditrans]_[CF:#^i||#^iy+#n]	pos:verb asp:i vox:a per:2 gen:f num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
554	OK-ONE	1	VERB.I3MS.AI.E0	>asA'	يُسِيئُهُ	yusiy}uhu	5			>a1aAo>	[s]	y/IV3MS+u/STEM+s/IV+iy}/STEM+u/IVSUFF_SUBJ:3MS_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3MS.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+enc0+u-#+z-suff]_[CF:!enc0+#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff]	S:[I3MS.I]_[CS:enc0+u-suff+v-suff+z-suff]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
555	OK-ONE	1	VERB.I3FS.AI.E0	>asA'	تُسِيئُهُ	tusiy}uhu	5			>a1aAo>	[s]	t/IV3FS+u/STEM+s/IV+iy}/STEM+u/IVSUFF_SUBJ:3FS_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FS.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+enc0+u-#+z-suff]_[CF:!enc0+#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff]	S:[I3FS.I]_[CS:enc0+u-suff+v-suff+z-suff]_[CT:trans||ditrans]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy+#^i||#^iy]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
556	OK-ONE	1	VERB.I3MD.AI.E0	>asA'	يُسِيئانِهِ	yusiy}Anihi	5			>a1aAo>	[s]	y/IV3MD+u/STEM+s/IV+iy}/STEM+Ani/IVSUFF_SUBJ:3MD_MOOD:I+hi/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3MD.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+z-suff]	S:[I3MD.I]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:m num:d mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
557	OK-ONE	1	VERB.I3FD.AI.E0	>asA'	تُسِيئانِهِ	tusiy}Anihi	5			>a1aAo>	[s]	t/IV3FD+u/STEM+s/IV+iy}/STEM+Ani/IVSUFF_SUBJ:3FD_MOOD:I+hi/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FD.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+z-suff]	S:[I3FD.I]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:f num:d mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
558	OK-ONE	1	VERB.I3MP.AI.E0	>asA'	يُسِيئُونَهُ	yusiy}uwnahu	5			>a1aAo>	[s]	y/IV3MP+u/STEM+s/IV+iy}/STEM+uwna/IVSUFF_SUBJ:3MP_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3MP.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+c-suff+z-suff]	S:[I3MP.I]_[CS:enc0+v-suff+w-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:3 gen:m num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
559	OK-ONE	1	VERB.I3FP.AI.E0	>asA'	يُسِئنَهُ	yusi}nahu	5			>a1aAo>	[s]	y/IV3FP+u/STEM+s/IV+i}/STEM+na/IVSUFF_SUBJ:3FP_MOOD:I+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FP.I]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+z-suff]	S:[I3FP.I]_[CS:c-suff+enc0]_[CT:trans||ditrans]_[CF:#^i||#^iy+#n]	pos:verb asp:i vox:a per:3 gen:f num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
560	OK-ZERO-E0-PASS	0	VERB.I1S.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
561	OK-ZERO-E0-PASS	0	VERB.I1P.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	0
562	OK-ZERO-E0-PASS	0	VERB.I2MS.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
563	OK-ZERO-E0-PASS	0	VERB.I2FS.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	0
564	OK-ZERO-E0-PASS	0	VERB.I2D.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
565	OK-ZERO-E0-PASS	0	VERB.I2MP.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	0
566	OK-ZERO-E0-PASS	0	VERB.I2FP.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
567	OK-ZERO-E0-PASS	0	VERB.I3MS.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	0
568	OK-ZERO-E0-PASS	0	VERB.I3FS.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
569	OK-ZERO-E0-PASS	0	VERB.I3MD.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	0
570	OK-ZERO-E0-PASS	0	VERB.I3FD.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
571	OK-ZERO-E0-PASS	0	VERB.I3MP.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	0
572	OK-ZERO-E0-PASS	0	VERB.I3FP.PI.E0	>asA'			5			>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					FSE0 XVox0 PP0 PS0	1
573	OK-ONE	1	VERB.I1S.AI	>aDAf	أُضِيفُ	>uDiyfu	101			>a1aAo3	[Dif][Daf][DAf][Diyf]	>/IV1S+u/STEM+Diyf/IV+u/IVSUFF_SUBJ:1S_MOOD:I	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.I]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1S.I]_[CS:u-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	0
574	OK-ONE	1	VERB.I1P.AI	>aDAf	نُضِيفُ	nuDiyfu	101			>a1aAo3	[Dif][Daf][DAf][Diyf]	n/IV1P+u/STEM+Diyf/IV+u/IVSUFF_SUBJ:1P_MOOD:I	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.I]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1P.I]_[CS:u-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-uw||#-aA||#->ay+#-iy||#-}iy]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	XVox0 PP0 M0 OK FSE0 PS0	1
