LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
42	OK-ONE	1	VERB.I1P.AI.E0	Aid~aY	نِدِّيه	nid~iyh	316			aAoi2~aY	[d~]	n/IV1P+i/STEM+d~/IV+iy/STEM+(null)/IVSUFF_SUBJ:1P+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I1P]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:#-iy+trans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I1P]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
43	OK-ONE	1	VERB.I2MS.AI.E0	Aid~aY	تِدِّيه	tid~iyh	316			aAoi2~aY	[d~]	t/IV2MS+i/STEM+d~/IV+iy/STEM+(null)/IVSUFF_SUBJ:2MS+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I2MS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy+trans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I2MS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
44	OK-ONE	1	VERB.I2FS.AI.E0	Aid~aY	تِدِّيه	tid~iyh	316			aAoi2~aY	[d~]	t/IV2FS+i/STEM+d~/IV+iy/IVSUFF_SUBJ:2FS+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I2FS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy+trans]_[CT:#-iy+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2FS]_[CS:#^V+enc0+v-suff+y-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
45	OK-ONE	1	VERB.I2P.AI.E0	Aid~aY	تِدُّوه	tid~uwh	316			aAoi2~aY	[d~]	t/IV2P+i/STEM+d~/IV+uw/IVSUFF_SUBJ:2P+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I2P]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy+trans]_[CT:#-iy+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2P]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
46	OK-ONE	1	VERB.I3MS.AI.E0	Aid~aY	يِدِّيه	yid~iyh	316			aAoi2~aY	[d~]	y/IV3MS+i/STEM+d~/IV+iy/STEM+(null)/IVSUFF_SUBJ:3MS+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I3MS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy+trans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I3MS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
47	OK-ONE	1	VERB.I3FS.AI.E0	Aid~aY	تِدِّيه	tid~iyh	316			aAoi2~aY	[d~]	t/IV3FS+i/STEM+d~/IV+iy/STEM+(null)/IVSUFF_SUBJ:3FS+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I3FS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy+trans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I3FS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
48	OK-ONE	1	VERB.I3P.AI.E0	Aid~aY	يِدُّوه	yid~uwh	316			aAoi2~aY	[d~]	y/IV3P+i/STEM+d~/IV+uwA/IVSUFF_SUBJ:3P+uh/XVSUFF_DO:3MS	condemn;borrow;bring;gie;take;give_[CALIMA]	[#-iy trans]	[-]	P:[I3P]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy+trans]_[CT:#-iy+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3P]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
49	OK-ONE	1	VERB.I1S.AI	jih	اَجِي	Aajiy	153			None	[j]	Aa/IV1S+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:1S	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I1S]_[CS:h-pref]_[CT:-]_[CF:yA-#]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy+h-pref]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+w-suff||y-suff]	S:[I1S]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
50	OK-ONE	1	VERB.I1P.AI	jih	نِجِي	nijiy	153			None	[j]	n/IV1P+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:1P	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I1P]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I1P]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
51	OK-ONE	1	VERB.I2MS.AI	jih	تِجِي	tijiy	153			None	[j]	t/IV2MS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:2MS	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I2MS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I2MS]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
52	OK-ONE	1	VERB.I2FS.AI	jih	تِجِي	tijiy	153			None	[j]	t/IV2FS+i/STEM+j/IV+iy/IVSUFF_SUBJ:2FS	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I2FS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2FS]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
53	OK-ONE	1	VERB.I2P.AI	jih	تِجُوا	tijuwA	153			None	[j]	t/IV2P+i/STEM+j/IV+uwA/IVSUFF_SUBJ:2P	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I2P]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2P]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
54	OK-ONE	1	VERB.I3MS.AI	jih	يِجِي	yijiy	153			None	[j]	y/IV3MS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:3MS	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I3MS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I3MS]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
55	OK-ONE	1	VERB.I3FS.AI	jih	تِجِي	tijiy	153			None	[j]	t/IV3FS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:3FS	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I3FS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+w-suff||y-suff+yA-#+ya-#+yu-#]	S:[I3FS]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
56	OK-ONE	1	VERB.I3P.AI	jih	يِجُوا	yijuwA	153			None	[j]	y/IV3P+i/STEM+j/IV+uwA/IVSUFF_SUBJ:3P	occur;come;cime;arrive_[CALIMA]	[#-iy intrans]	[-]	P:[I3P]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy+intrans]_[CT:#-iy+w-suff||y-suff]_[CF:#-A+#-A'+#-a>+#-aY+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3P]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
57	OK-ZERO-E0-INTRANS	0	VERB.I1S.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	0
58	OK-ZERO-E0-INTRANS	0	VERB.I1P.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	1
59	OK-ZERO-E0-INTRANS	0	VERB.I2MS.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	0
60	OK-ZERO-E0-INTRANS	0	VERB.I2FS.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	1
61	OK-ZERO-E0-INTRANS	0	VERB.I2P.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	0
62	OK-ZERO-E0-INTRANS	0	VERB.I3MS.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	1
63	OK-ZERO-E0-INTRANS	0	VERB.I3FS.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	0
64	OK-ZERO-E0-INTRANS	0	VERB.I3P.AI.E0	jih			153			None	[j]			[#-iy intrans]	[-]					FSE0 PP0 PS0	1
65	OK-ONE	1	VERB.I1S.AI	Hab~	اَحِبّ	AaHib~	103			1a2~	[Hib~]	Aa/IV1S+Hib~/IV+(null)/IVSUFF_SUBJ:1S	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I1S]_[CS:h-pref]_[CT:-]_[CF:yA-#]	X:[I]_[CS:gem+trans]_[CT:h-pref]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw']	S:[I1S]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
66	OK-ONE	1	VERB.I1P.AI	Hab~	نِحِبّ	niHib~	103			1a2~	[Hib~]	n/IV1P+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:1P	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I1P]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I1P]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
67	OK-ONE	1	VERB.I2MS.AI	Hab~	تِحِبّ	tiHib~	103			1a2~	[Hib~]	t/IV2MS+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:2MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I2MS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2MS]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
68	OK-ONE	1	VERB.I2FS.AI	Hab~	تِحِبِّي	tiHib~iy	103			1a2~	[Hib~]	t/IV2FS+i/STEM+Hib~/IV+iy/IVSUFF_SUBJ:2FS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I2FS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2FS]_[CS:#^V+v-suff+y-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
69	OK-ONE	1	VERB.I2P.AI	Hab~	تِحِبُّوا	tiHib~uwA	103			1a2~	[Hib~]	t/IV2P+i/STEM+Hib~/IV+uwA/IVSUFF_SUBJ:2P	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I2P]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2P]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
70	OK-ONE	1	VERB.I3MS.AI	Hab~	يِحِبّ	yiHib~	103			1a2~	[Hib~]	y/IV3MS+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I3MS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3MS]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
71	OK-ONE	1	VERB.I3FS.AI	Hab~	تِحِبّ	tiHib~	103			1a2~	[Hib~]	t/IV3FS+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:3FS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I3FS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3FS]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
72	OK-ONE	1	VERB.I3P.AI	Hab~	يِحِبُّوا	yiHib~uwA	103			1a2~	[Hib~]	y/IV3P+i/STEM+Hib~/IV+uwA/IVSUFF_SUBJ:3P	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I3P]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3P]_[CS:#^V+v-suff+w-suff]_[CT:-]_[CF:enc0||enc1||enc2]	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
73	OK-ONE	1	VERB.I1S.AI.E0	Hab~	اَحِبُّه	AaHib~uh	103			1a2~	[Hib~]	Aa/IV1S+Hib~/IV+(null)/IVSUFF_SUBJ:1S+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I1S]_[CS:h-pref]_[CT:-]_[CF:yA-#]	X:[I]_[CS:gem+trans]_[CT:h-pref]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw']	S:[I1S]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
74	OK-ONE	1	VERB.I1P.AI.E0	Hab~	نِحِبُّه	niHib~uh	103			1a2~	[Hib~]	n/IV1P+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:1P+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I1P]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I1P]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
75	OK-ONE	1	VERB.I2MS.AI.E0	Hab~	تِحِبُّه	tiHib~uh	103			1a2~	[Hib~]	t/IV2MS+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:2MS+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I2MS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2MS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
76	OK-ONE	1	VERB.I2FS.AI.E0	Hab~	تِحِبِّيه	tiHib~iyh	103			1a2~	[Hib~]	t/IV2FS+i/STEM+Hib~/IV+iy/IVSUFF_SUBJ:2FS+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I2FS]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2FS]_[CS:#^V+enc0+v-suff+y-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
77	OK-ONE	1	VERB.I2P.AI.E0	Hab~	تِحِبُّوه	tiHib~uwh	103			1a2~	[Hib~]	t/IV2P+i/STEM+Hib~/IV+uw/IVSUFF_SUBJ:2P+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I2P]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I2P]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
78	OK-ONE	1	VERB.I3MS.AI.E0	Hab~	يِحِبُّه	yiHib~uh	103			1a2~	[Hib~]	y/IV3MS+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:3MS+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I3MS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3MS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
79	OK-ONE	1	VERB.I3FS.AI.E0	Hab~	تِحِبُّه	tiHib~uh	103			1a2~	[Hib~]	t/IV3FS+i/STEM+Hib~/IV+(null)/IVSUFF_SUBJ:3FS+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I3FS]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3FS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:enc2]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
80	OK-ONE	1	VERB.I3P.AI.E0	Hab~	يِحِبُّوه	yiHib~uwh	103			1a2~	[Hib~]	y/IV3P+i/STEM+Hib~/IV+uwA/IVSUFF_SUBJ:3P+uh/XVSUFF_DO:3MS	love;like;want_[CALIMA]	[gem trans]	[-]	P:[I3P]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:gem+trans]_[CT:-]_[CF:#-A+#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+yA-#+ya-#+yu-#]	S:[I3P]_[CS:#^V+enc0+v-suff+w-suff]_[CT:enc0||enc1||enc2+trans]_[CF:enc2]	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
81	OK-ONE	1	VERB.I1S.AI	>axoTa>	اَخْطَأ	AaxoTa>	21			>a1o2a>	[xoT]	Aa/IV1S+xoT/IV+a>/STEM+(null)/IVSUFF_SUBJ:1S	be_wrong;do_incorrectly;be_done_incorrectly_[CALIMA]	[#-a> intrans]	[-]	P:[I1S]_[CS:h-pref]_[CT:-]_[CF:yA-#]	X:[I]_[CS:#-a>+intrans]_[CT:#-a>+h-pref]_[CF:#-A+#-A'+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff+y-suff]	S:[I1S]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	0
82	OK-ONE	1	VERB.I1P.AI	>axoTa>	نِخْطَأ	nixoTa>	21			>a1o2a>	[xoT]	n/IV1P+i/STEM+xoT/IV+a>/STEM+(null)/IVSUFF_SUBJ:1P	be_wrong;do_incorrectly;be_done_incorrectly_[CALIMA]	[#-a> intrans]	[-]	P:[I1P]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:#-a>+intrans]_[CT:#-a>]_[CF:#-A+#-A'+#-aY+#-iy+#-iy'+#-uw+#-uw'+h-pref+w-suff+y-suff+yA-#+ya-#+yu-#]	S:[I1P]_[CS:n-suff+z-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0 FSE0 PS0 PP0	1
