LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
45	OK-ONE	1	VERB.C2P.AI	kafaY	اِكفَوا	AikfawA	53			1a2aY	[Aikf]	Aikf/CV+awA/CVSUFF_SUBJ:2P	[KEV]#to#be#enough,#to#be#sufficient+[KEV]#to#be#enough,#to#be#sufficient	[#-iy intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy+intrans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+w-suff]_[CT:#-iy+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc0||enc1]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0	0
46	OK-ZERO-E0-INTRANS	0	VERB.C2MS.AI.E0	kafaY			53			1a2aY	[Aikf]			[#-iy intrans]	[-]					FSE0	1
47	OK-ZERO-E0-INTRANS	0	VERB.C2FS.AI.E0	kafaY			53			1a2aY	[Aikf]			[#-iy intrans]	[-]					FSE0	0
48	OK-ZERO-E0-INTRANS	0	VERB.C2P.AI.E0	kafaY			53			1a2aY	[Aikf]			[#-iy intrans]	[-]					FSE0	1
49	OK-ONE	1	VERB.C2MS.AI	hidiy	اِهدا	AihdA	1			1i2iy	[Aihd]	Aihd/CV+A/STEM+(null)/CVSUFF_SUBJ:2MS	[KEV]#to#calm#down,#become#calm	[#-aA intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aA+intrans]_[CT:-]_[CF:-]	S:[C]_[CS:n-suff]_[CT:#-aA+n-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff||y-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0	0
50	OK-ONE	1	VERB.C2FS.AI	hidiy	اِهدِي	Aihdiy	1			1i2iy	[Aihd]	Aihd/CV+iy/CVSUFF_SUBJ:2FS	[KEV]#to#calm#down,#become#calm	[#-aA intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aA+intrans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+y-suff]_[CT:#-aA+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+n-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0	1
51	OK-ONE	1	VERB.C2P.AI	hidiy	اِهدَوا	AihdawA	1			1i2iy	[Aihd]	Aihd/CV+awA/CVSUFF_SUBJ:2P	[KEV]#to#calm#down,#become#calm	[#-aA intrans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-aA+intrans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+w-suff]_[CT:#-aA+w-suff||y-suff]_[CF:#-A'+#-a>+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc0||enc1+n-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	OK M0	0
52	OK-ZERO-E0-INTRANS	0	VERB.C2MS.AI.E0	hidiy			1			1i2iy	[Aihd]			[#-aA intrans]	[-]					FSE0	1
53	OK-ZERO-E0-INTRANS	0	VERB.C2FS.AI.E0	hidiy			1			1i2iy	[Aihd]			[#-aA intrans]	[-]					FSE0	0
54	OK-ZERO-E0-INTRANS	0	VERB.C2P.AI.E0	hidiy			1			1i2iy	[Aihd]			[#-aA intrans]	[-]					FSE0	1
55	OK-ONE	1	VERB.C2MS.AI	sA'	سِيئ	siy}	1			1aAo>	[s]	s/CV+iy}/STEM+(null)/CVSUFF_SUBJ:2MS	[KEV]#to#act#meanly,#do#harm#(to#s.o.)	[#-iy' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:n-suff]_[CT:#-iy']_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-uw+#-uw'+z-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
56	OK-ONE	1	VERB.C2FS.AI	sA'	سِيئِي	siy}iy	1			1aAo>	[s]	s/CV+iy}/STEM+iy/CVSUFF_SUBJ:2FS	[KEV]#to#act#meanly,#do#harm#(to#s.o.)	[#-iy' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+y-suff]_[CT:#-iy']_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-uw+#-uw'+z-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
57	OK-ONE	1	VERB.C2P.AI	sA'	سِيئَوا	siy}awA	1			1aAo>	[s]	s/CV+iy}/STEM+awA/CVSUFF_SUBJ:2P	[KEV]#to#act#meanly,#do#harm#(to#s.o.)	[#-iy' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+w-suff]_[CT:#-iy']_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-uw+#-uw'+enc0||enc1+z-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
58	OK-ONE	1	VERB.C2MS.AI.E0	sA'	سِيئَه	siy}ah	1			1aAo>	[s]	s/CV+iy}/STEM+(null)/CVSUFF_SUBJ:2MS+ah/XVSUFF_DO:3MS	[KEV]#to#act#meanly,#do#harm#(to#s.o.)	[#-iy' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+n-suff]_[CT:#-iy'+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-uw+#-uw'+enc1+z-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
59	OK-ONE	1	VERB.C2FS.AI.E0	sA'	سِيئِيَه	siy}iyah	1			1aAo>	[s]	s/CV+iy}/STEM+iy/CVSUFF_SUBJ:2FS+ah/XVSUFF_DO:3MS	[KEV]#to#act#meanly,#do#harm#(to#s.o.)	[#-iy' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+v-suff+y-suff]_[CT:#-iy'+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-uw+#-uw'+enc1+z-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
60	OK-ONE	1	VERB.C2P.AI.E0	sA'	سِيئَوَه	siy}awah	1			1aAo>	[s]	s/CV+iy}/STEM+awA/CVSUFF_SUBJ:2P+ah/XVSUFF_DO:3MS	[KEV]#to#act#meanly,#do#harm#(to#s.o.)	[#-iy' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-iy'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+v-suff+w-suff]_[CT:#-iy'+enc0||enc1+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-uw+#-uw'+enc1+z-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
61	OK-ONE	1	VERB.C2MS.AI	$A'	شاء	$A'	1			1aAo>	[$]	$/CV+A'/STEM+(null)/CVSUFF_SUBJ:2MS	[KEV]#to#want,#wish,#desire	[#-A' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:n-suff]_[CT:#-A']_[CF:#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff+y-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
62	OK-ONE	1	VERB.C2FS.AI	$A'	شائِي	$A}iy	1			1aAo>	[$]	$/CV+A}/STEM+iy/CVSUFF_SUBJ:2FS	[KEV]#to#want,#wish,#desire	[#-A' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+y-suff]_[CT:#-A'+y-suff]_[CF:#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
63	OK-ONE	1	VERB.C2P.AI	$A'	شاؤَوا	$A&awA	1			1aAo>	[$]	$/CV+A&/STEM+awA/CVSUFF_SUBJ:2P	[KEV]#to#want,#wish,#desire	[#-A' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+w-suff]_[CT:#-A'+w-suff]_[CF:#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc0||enc1+y-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
64	OK-ONE	1	VERB.C2MS.AI.E0	$A'	شاءَه	$A'ah	1			1aAo>	[$]	$/CV+A'/STEM+(null)/CVSUFF_SUBJ:2MS+ah/XVSUFF_DO:3MS	[KEV]#to#want,#wish,#desire	[#-A' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+n-suff]_[CT:#-A'+trans]_[CF:#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1+w-suff+y-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
65	OK-ONE	1	VERB.C2FS.AI.E0	$A'	شائِيَه	$A}iyah	1			1aAo>	[$]	$/CV+A}/STEM+iy/CVSUFF_SUBJ:2FS+ah/XVSUFF_DO:3MS	[KEV]#to#want,#wish,#desire	[#-A' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+v-suff+y-suff]_[CT:#-A'+trans+y-suff]_[CF:#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1+w-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
66	OK-ONE	1	VERB.C2P.AI.E0	$A'	شاؤَوَه	$A&awah	1			1aAo>	[$]	$/CV+A&/STEM+awA/CVSUFF_SUBJ:2P+ah/XVSUFF_DO:3MS	[KEV]#to#want,#wish,#desire	[#-A' trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-A'+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+v-suff+w-suff]_[CT:#-A'+enc0||enc1+trans+w-suff]_[CF:#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1+y-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
67	OK-ONE	1	VERB.C2MS.AI	tfAja>	اِتفاجَأ	AitfAja>	2			None	[AitfAj]	AitfAj/CV+a>/STEM+(null)/CVSUFF_SUBJ:2MS	[MEERA]#to#get#surprised	[#-a> trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-a>+trans]_[CT:-]_[CF:-]	S:[C]_[CS:n-suff]_[CT:#-a>]_[CF:#-A'+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff+y-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
68	OK-ONE	1	VERB.C2FS.AI	tfAja>	اِتفاجَئِي	AitfAja}iy	2			None	[AitfAj]	AitfAj/CV+a}/STEM+iy/CVSUFF_SUBJ:2FS	[MEERA]#to#get#surprised	[#-a> trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-a>+trans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+y-suff]_[CT:#-a>+y-suff]_[CF:#-A'+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+w-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
69	OK-ONE	1	VERB.C2P.AI	tfAja>	اِتفاجَؤَوا	AitfAja&awA	2			None	[AitfAj]	AitfAj/CV+a&/STEM+awA/CVSUFF_SUBJ:2P	[MEERA]#to#get#surprised	[#-a> trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-a>+trans]_[CT:-]_[CF:-]	S:[C]_[CS:v-suff+w-suff]_[CT:#-a>+w-suff]_[CF:#-A'+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc0||enc1+y-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
70	OK-ONE	1	VERB.C2MS.AI.E0	tfAja>	اِتفاجَأَه	AitfAja>ah	2			None	[AitfAj]	AitfAj/CV+a>/STEM+(null)/CVSUFF_SUBJ:2MS+ah/XVSUFF_DO:3MS	[MEERA]#to#get#surprised	[#-a> trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-a>+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+n-suff]_[CT:#-a>+trans]_[CF:#-A'+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1+w-suff+y-suff]	pos:verb asp:c vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
71	OK-ONE	1	VERB.C2FS.AI.E0	tfAja>	اِتفاجَئِيَه	AitfAja}iyah	2			None	[AitfAj]	AitfAj/CV+a}/STEM+iy/CVSUFF_SUBJ:2FS+ah/XVSUFF_DO:3MS	[MEERA]#to#get#surprised	[#-a> trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-a>+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+v-suff+y-suff]_[CT:#-a>+trans+y-suff]_[CF:#-A'+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1+w-suff]	pos:verb asp:c vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	0
72	OK-ONE	1	VERB.C2P.AI.E0	tfAja>	اِتفاجَؤَوَه	AitfAja&awah	2			None	[AitfAj]	AitfAj/CV+a&/STEM+awA/CVSUFF_SUBJ:2P+ah/XVSUFF_DO:3MS	[MEERA]#to#get#surprised	[#-a> trans]	[-]	P:[C]_[CS:-]_[CT:-]_[CF:-]	X:[C]_[CS:#-a>+trans]_[CT:-]_[CF:-]	S:[C]_[CS:enc0+v-suff+w-suff]_[CT:#-a>+enc0||enc1+trans+w-suff]_[CF:#-A'+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1+y-suff]	pos:verb asp:c vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	FSE0 OK M0	1
