,PATTERN_ABS,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
231,1a2a3,1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-PV],1i3,lex:1A3,lex:\1A\2,1i3,\1i\2,1i3/PV,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,95,
232,1a2a3,1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-PV],1A3,lex:1A3,lex:\1A\2,1A3,\1A\2,1A3/PV,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,trans,^([^wyA}&])A([^ntwyA}&])$,98,
233,1A2a3,1A2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-PV],1A2,lex:1A2a>,lex:\1A\2a>,1A2,\1A\2,1A2/PV,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])A([^wyA}&])$,4,
234,1A2a3,1A2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-PV],1A2,lex:1A2aY,lex:\1A\2aY,1A2,\1A\2,1A2/PV,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])A([^wyA}&])$,41,
235,1A2a3,1A2aY,1.2.w,\1.\2.w,BACKOFF,[STEM-PV],1A2,lex:1A2aY,lex:\1A\2aY,1A2,\1A\2,1A2/PV,\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])A([^wyA}&])$,8,
236,1a2a3,1A3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],1i3,lex:1An,lex:\1An,1in,\1in,1in/PV,\1in/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#n trans,^([^wyA}&])n$,7,
237,1a2a3,1A3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],1A3,lex:1An,lex:\1An,1An,\1An,1An/PV,\1An/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#n trans,^([^wyA}&])An$,7,
238,1A2a3,1Aya3,1.y.3,\1.y.\2,BACKOFF,[STEM-PV],1Aya3,lex:1Aya3,lex:\1Aya\2,1Aya3,\1Aya\2,1Aya3/PV,\1Aya\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])Ay([^ntwyA}&])$,17,
239,1A2a3,1Aya3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],1Aya3,lex:1Ayan,lex:\1Ayan,1Ayan,\1Ayan,1Ayan/PV,\1Ayan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])Ayn$,4,
240,1a2a3,1a2~,1.t.t,\1.t.t,BACKOFF,[STEM-PV],1a2a3,lex:1a2~,lex:\1a\2~,1a2at,\1a\2at,1a2at/PV,\1a\2at/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#t gem trans,^([^wyA}&])([^wyA}&])t$,10,
241,1a2a3,1a2~,1.t.t,\1.t.t,BACKOFF,[STEM-PV],1a2~,lex:1at~,lex:\1at~,1at~,\1at~,1at~/PV,\1at~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#t gem trans,^([^wyA}&])t$,10,
242,1a2~a3,1a2~a3,1.2.t,\1.\2.t,BACKOFF,[STEM-PV],1a2~a3,lex:1a2~at,lex:\1a\2~at,1a2~at,\1a\2~at,1a2~at/PV,\1a\2~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,18,
243,1a2a3,1a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-PV],1a2a3,lex:1a2a3,lex:\1a\2a\3,1a2a3,\1a\2a\3,1a2a3/PV,\1a\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,1307,
244,1a2~a3,1a2~a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-PV],1a2~a3,lex:1a2~a3,lex:\1a\2~a\3,1a2~a3,\1a\2~a\3,1a2~a3/PV,\1a\2~a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,853,
245,1a2a3,1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-PV],1a2a3,lex:1a2~,lex:\1a\2~,1a2a3,\1a\2a\2,1a2a3/PV,\1a\2a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^([^wyA}&])([^ntwyA}&])\2$,277,
246,1a2a3,1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-PV],1a2~,lex:1a2~,lex:\1a\2~,1a2~,\1a\2~,1a2~/PV,\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^([^wyA}&])([^ntwyA}&])$,288,
247,1a2a3,1a2i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-PV],1a2i3,lex:1a2i3,lex:\1a\2i\3,1a2i3,\1a\2i\3,1a2i3/PV,\1a\2i\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,379,
248,1a2~a3,1a2~a3,1.2.n,\1.\2.n,BACKOFF,[STEM-PV],1a2~a3,lex:1a2~an,lex:\1a\2~an,1a2~an,\1a\2~an,1a2~an/PV,\1a\2~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,50,
249,1a2o3a4,1a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-PV],1a2o3a4,lex:1a2o3a4,lex:\1a\2o\3a\4,1a2o3a4,\1a\2o\3a\4,1a2o3a4/PV,\1a\2o\3a\4/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^wyA}&])([^ntwyA}&])$,282,
250,1a2a3,1a2A,1.2.w,\1.\2.w,BACKOFF,[STEM-PV],1a2,lex:1a2A,lex:\1a\2A,1a2,\1a\2,1a2/PV,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-aw trans,^([^wyA}&])([^wyA}&])$,124,
251,1a2a3,1a2u3,1.2.3,\1.\2.\3,BACKOFF,[STEM-PV],1a2u3,lex:1a2u3,lex:\1a\2u\3,1a2u3,\1a\2u\3,1a2u3/PV,\1a\2u\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])([^ntwyA}&])$,153,
252,1a2a3,1a2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-PV],1a2,lex:1a2a>,lex:\1a\2a>,1a2,\1a\2,1a2/PV,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,45,
253,1a2a3,1a2a3,1.2.n,\1.\2.n,BACKOFF,[STEM-PV],1a2a3,lex:1a2an,lex:\1a\2an,1a2an,\1a\2an,1a2an/PV,\1a\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,58,
254,1a2a3,1a2u3,1.2.n,\1.\2.n,BACKOFF,[STEM-PV],1a2u3,lex:1a2un,lex:\1a\2un,1a2un,\1a\2un,1a2un/PV,\1a\2un/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])n$,16,
255,1a2a3,1a2u&,1.2.>,\1.\2.>,BACKOFF,[STEM-PV],1a2u&,lex:1a2u&,lex:\1a\2u&,1a2u&,\1a\2u&,1a2u&/PV,\1a\2u&/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])&$,11,
256,1a2a3,1a2i},1.2.>,\1.\2.>,BACKOFF,[STEM-PV],1a2i},lex:1a2i},lex:\1a\2i},1a2i},\1a\2i},1a2i}/PV,\1a\2i}/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])}$,16,
257,1a2~a3,1a2~a>,1.2.>,\1.\2.>,BACKOFF,[STEM-PV],1a2~,lex:1a2~a>,lex:\1a\2~a>,1a2~,\1a\2~,1a2~/PV,\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])([^wyA}&])$,19,
258,1a2o3a4,1a2o3a4,1.2.3.n,\1.\2.\3.n,BACKOFF,[STEM-PV],1a2o3a4,lex:1a2o3an,lex:\1a\2o\3an,1a2o3an,\1a\2o\3an,1a2o3an/PV,\1a\2o\3an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])([^wyA}&])([^wyA}&])n$,23,
259,1a2o3a4,1a2owa4,1.2.w.4,\1.\2.w.\3,BACKOFF,[STEM-PV],1a2owa4,lex:1a2owa4,lex:\1a\2owa\3,1a2owa4,\1a\2owa\3,1a2owa4/PV,\1a\2owa\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])([^wyA}&])w([^ntwyA}&])$,12,
260,1a2a3,1a2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-PV],1a2,lex:1a2aY,lex:\1a\2aY,1a2,\1a\2,1a2/PV,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,72,
261,1a2a3,1a2a3,1.2.t,\1.\2.t,BACKOFF,[STEM-PV],1a2a3,lex:1a2at,lex:\1a\2at,1a2at,\1a\2at,1a2at/PV,\1a\2at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,33,
262,1a2a3,1a2iy,1.2.y,\1.\2.y,BACKOFF,[STEM-PV],1a2,lex:1a2iy,lex:\1a\2iy,1a2,\1a\2,1a2/PV,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])([^wyA}&])$,55,
263,1a2~a3,1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-PV],1a2~,lex:1a2~aY,lex:\1a\2~aY,1a2~,\1a\2~,1a2~/PV,\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^([^wyA}&])([^wyA}&])$,66,
264,1a2a3,1a2iy,1.2.w,\1.\2.w,BACKOFF,[STEM-PV],1a2,lex:1a2iy,lex:\1a\2iy,1a2,\1a\2,1a2/PV,\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-iy trans,^([^wyA}&])([^wyA}&])$,11,
265,1a2a3,1a2u3,1.2.t,\1.\2.t,BACKOFF,[STEM-PV],1a2u3,lex:1a2ut,lex:\1a\2ut,1a2ut,\1a\2ut,1a2ut/PV,\1a\2ut/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,4,
266,1a2a3,1a2i3,1.2.t,\1.\2.t,BACKOFF,[STEM-PV],1a2i3,lex:1a2it,lex:\1a\2it,1a2it,\1a\2it,1a2it/PV,\1a\2it/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])([^wyA}&])t$,3,
267,1a2~a3,1aw~a>,1.w.>,\1.w.>,BACKOFF,[STEM-PV],1aw~,lex:1aw~a>,lex:\1aw~a>,1aw~,\1aw~,1aw~/PV,\1aw~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^([^wyA}&])w$,3,
268,1a2~a3,1aw~a3,1.w.3,\1.w.\2,BACKOFF,[STEM-PV],1aw~a3,lex:1aw~a3,lex:\1aw~a\2,1aw~a3,\1aw~a\2,1aw~a3/PV,\1aw~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])w([^ntwyA}&])$,130,
269,1a2~a3,1ay~a3,1.y.t,\1.y.t,BACKOFF,[STEM-PV],1ay~a3,lex:1ay~at,lex:\1ay~at,1ay~at,\1ay~at,1ay~at/PV,\1ay~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^([^wyA}&])yt$,3,
270,1a2~a3,1ay~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-PV],1ay~a3,lex:1ay~a3,lex:\1ay~a\2,1ay~a3,\1ay~a\2,1ay~a3/PV,\1ay~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])y([^ntwyA}&])$,76,
271,1a2o3a4,1ayo3a4,1.y.3.4,\1.y.\2.\3,BACKOFF,[STEM-PV],1ayo3a4,lex:1ayo3a4,lex:\1ayo\2a\3,1ayo3a4,\1ayo\2a\3,1ayo3a4/PV,\1ayo\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^([^wyA}&])y([^wyA}&])([^ntwyA}&])$,4,
272,1a2~a3,1ay~a3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],1ay~a3,lex:1ay~an,lex:\1ay~an,1ay~an,\1ay~an,1ay~an/PV,\1ay~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^([^wyA}&])yn$,6,
273,ta1A2a3,ta|2aY,>.2.w,>.\1.w,BACKOFF,[STEM-PV],ta|2,lex:ta|2aY,lex:ta|\1aY,ta|2,ta|\1,ta|2/PV,ta|\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^tA([^wyA}&])$,1,
274,ta1A2a3,ta|2a3,>.2.3,>.\1.\2,BACKOFF,[STEM-PV],ta|2a3,lex:ta|2a3,lex:ta|\1a\2,ta|2a3,ta|\1a\2,ta|2a3/PV,ta|\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tA([^wyA}&])([^ntwyA}&])$,4,
275,ta1A2a3,ta|2aY,>.2.y,>.\1.y,BACKOFF,[STEM-PV],ta|2,lex:ta|2aY,lex:ta|\1aY,ta|2,ta|\1,ta|2/PV,ta|\1/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^tA([^wyA}&])$,1,
276,ta1a2~3,ta>a2~a3,>.2.3,>.\1.\2,BACKOFF,[STEM-PV],ta>a2~a3,lex:ta>a2~a3,lex:ta>a\1~a\2,ta>a2~a3,ta>a\1~a\2,ta>a2~a3/PV,ta>a\1~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tA([^wyA}&])([^ntwyA}&])$,37,
277,ta1a2~3,ta>a2~aY,>.2.y,>.\1.y,BACKOFF,[STEM-PV],ta>a2~,lex:ta>a2~aY,lex:ta>a\1~aY,ta>a2~,ta>a\1~,ta>a2~/PV,ta>a\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^tA([^wyA}&])$,7,
278,ta1a2~3,ta>a2~aY,>.2.w,>.\1.w,BACKOFF,[STEM-PV],ta>a2~,lex:ta>a2~aY,lex:ta>a\1~aY,ta>a2~,ta>a\1~,ta>a2~/PV,ta>a\1~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^tA([^wyA}&])$,1,
279,ta1a2~3,ta>a2~a3,>.2.n,>.\1.n,BACKOFF,[STEM-PV],ta>a2~a3,lex:ta>a2~an,lex:ta>a\1~an,ta>a2~an,ta>a\1~an,ta>a2~an/PV,ta>a\1~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^tA([^wyA}&])n$,2,
280,ta1a2o3a4,ta>a2o3a4,>.2.3.4,>.\1.\2.\3,BACKOFF,[STEM-PV],ta>a2o3a4,lex:ta>a2o3a4,lex:ta>a\1o\2a\3,ta>a2o3a4,ta>a\1o\2a\3,ta>a2o3a4/PV,ta>a\1o\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tA([^wyA}&])([^wyA}&])([^ntwyA}&])$,7,
281,ta1a2o3a4,ta>a2o3a4,>.2.3.n,>.\1.\2.n,BACKOFF,[STEM-PV],ta>a2o3a4,lex:ta>a2o3an,lex:ta>a\1o\2an,ta>a2o3an,ta>a\1o\2an,ta>a2o3an/PV,ta>a\1o\2an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^tA([^wyA}&])([^wyA}&])n$,1,
282,ta1a2o3o4a5,ta>a2o3o4a5,>.2.3.4.5,>.\1.\2.\3.\4,BACKOFF,[STEM-PV],ta>a2o3o4a5,lex:ta>a2o3o4a5,lex:ta>a\1o\2o\3a\4,ta>a2o3o4a5,ta>a\1o\2o\3a\4,ta>a2o3o4a5/PV,ta>a\1o\2o\3a\4/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tA([^wyA}&])([^wyA}&])([^wyA}&])([^ntwyA}&])$,1,
283,ta1a2~3,ta>aw~a3,>.w.3,>.w.\1,BACKOFF,[STEM-PV],ta>aw~a3,lex:ta>aw~a3,lex:ta>aw~a\1,ta>aw~a3,ta>aw~a\1,ta>aw~a3/PV,ta>aw~a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tAw([^wyA}&])$,2,
284,ta1a2o3a4,ta>awo3a4,>.w.3.4,>.w.\1.\2,BACKOFF,[STEM-PV],ta>awo3a4,lex:ta>awo3a4,lex:ta>awo\1a\2,ta>awo3a4,ta>awo\1a\2,ta>awo3a4/PV,ta>awo\1a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tAw([^wyA}&])([^ntwyA}&])$,1,
285,ta1a2~3,ta>ay~a3,>.y.3,>.y.\1,BACKOFF,[STEM-PV],ta>ay~a3,lex:ta>ay~a3,lex:ta>ay~a\1,ta>ay~a3,ta>ay~a\1,ta>ay~a3/PV,ta>ay~a\1/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^tAy([^wyA}&])$,2,
286,ta1a2~3,ta>ay~a3,>.y.n,>.y.n,BACKOFF,[STEM-PV],ta>ay~a3,lex:ta>ay~an,lex:ta>ay~an,ta>ay~an,ta>ay~an,ta>ay~an/PV,ta>ay~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^tAyn$,1,
287,1a2a3,1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-PV],1i3,lex:1A3,lex:\1A\2,1i3,\1i\2,1i3/PV,\1i\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,trans,^([^wyA}&])([^ntwyA}&])$,8,
288,ta1A2a3,ta1A'a3,1.>.3,\1.>.\2,BACKOFF,[STEM-PV],ta1A'a3,lex:ta1A'a3,lex:ta\1A'a\2,ta1A'a3,ta\1A'a\2,ta1A'a3/PV,ta\1A'a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A'([^ntwyA}&])$,6,
289,ta1A2a3,ta1A2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-PV],ta1A2a3,lex:ta1A2a3,lex:ta\1A\2a\3,ta1A2a3,ta\1A\2a\3,ta1A2a3/PV,ta\1A\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A([^wyA}&])([^ntwyA}&])$,229,
290,ta1A2a3,ta1A2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-PV],ta1A2,lex:ta1A2aY,lex:ta\1A\2aY,ta1A2,ta\1A\2,ta1A2/PV,ta\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])A([^wyA}&])$,40,
291,ta1A2a3,ta1A2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-PV],ta1A2,lex:ta1A2a>,lex:ta\1A\2a>,ta1A2,ta\1A\2,ta1A2/PV,ta\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^t([^wyA}&])A([^wyA}&])$,5,
292,ta1A2a3,ta1Aya3,1.y.3,\1.y.\2,BACKOFF,[STEM-PV],ta1Aya3,lex:ta1Aya3,lex:ta\1Aya\2,ta1Aya3,ta\1Aya\2,ta1Aya3/PV,ta\1Aya\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])Ay([^ntwyA}&])$,17,
293,ta1A2a3,ta1Aya3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],ta1Aya3,lex:ta1Ayan,lex:ta\1Ayan,ta1Ayan,ta\1Ayan,ta1Ayan/PV,ta\1Ayan/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])Ayn$,2,
294,ta1a2~3,ta1a2~a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta1a2~a3,lex:ta\1a\2~a\3,ta1a2~a3,ta\1a\2~a\3,ta1a2~a3/PV,ta\1a\2~a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])([^wyA}&])([^ntwyA}&])$,603,
295,ta1a2o3a4,ta1a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta1a2o3a4,lex:ta\1a\2o\3a\4,ta1a2o3a4,ta\1a\2o\3a\4,ta1a2o3a4/PV,ta\1a\2o\3a\4/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])([^wyA}&])([^wyA}&])([^ntwyA}&])$,107,
296,ta1a2~3,ta1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-PV],ta1a2~,lex:ta1a2~aY,lex:ta\1a\2~aY,ta1a2~,ta\1a\2~,ta1a2~/PV,ta\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])([^wyA}&])$,62,
297,ta1a2~3,ta1a2~a>,1.2.>,\1.\2.>,BACKOFF,[STEM-PV],ta1a2~,lex:ta1a2~a>,lex:ta\1a\2~a>,ta1a2~,ta\1a\2~,ta1a2~/PV,ta\1a\2~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^t([^wyA}&])([^wyA}&])$,16,
298,ta1a2~3,ta1a2~a3,1.2.n,\1.\2.n,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta1a2~an,lex:ta\1a\2~an,ta1a2~an,ta\1a\2~an,ta1a2~an/PV,ta\1a\2~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])([^wyA}&])n$,27,
299,ta1a2o3a4,ta1a2owa4,1.2.w.4,\1.\2.w.\3,BACKOFF,[STEM-PV],ta1a2owa4,lex:ta1a2owa4,lex:ta\1a\2owa\3,ta1a2owa4,ta\1a\2owa\3,ta1a2owa4/PV,ta\1a\2owa\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])([^wyA}&])w([^ntwyA}&])$,6,
300,ta1a2~3,ta1aw~a>,1.w.>,\1.w.>,BACKOFF,[STEM-PV],ta1aw~,lex:ta1aw~a>,lex:ta\1aw~a>,ta1aw~,ta\1aw~,ta1aw~/PV,ta\1aw~/PV,na,pos:verb asp:p vox:a mod:i,,,#-a> trans,^t([^wyA}&])w$,2,
301,ta1a2~3,ta1aw~a3,1.w.3,\1.w.\2,BACKOFF,[STEM-PV],ta1aw~a3,lex:ta1aw~a3,lex:ta\1aw~a\2,ta1aw~a3,ta\1aw~a\2,ta1aw~a3/PV,ta\1aw~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])w([^ntwyA}&])$,72,
302,ta1a2~3,ta1ay~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-PV],ta1ay~a3,lex:ta1ay~a3,lex:ta\1ay~a\2,ta1ay~a3,ta\1ay~a\2,ta1ay~a3/PV,ta\1ay~a\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])y([^ntwyA}&])$,42,
303,ta1a2~3,ta1ay~a3,1.y.n,\1.y.n,BACKOFF,[STEM-PV],ta1ay~a3,lex:ta1ay~an,lex:ta\1ay~an,ta1ay~an,ta\1ay~an,ta1ay~an/PV,ta\1ay~an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])yn$,6,
304,ta1A2a3,ta1A2aY,1.2.w,\1.\2.w,BACKOFF,[STEM-PV],ta1A2,lex:ta1A2aY,lex:ta\1A\2aY,ta1A2,ta\1A\2,ta1A2/PV,ta\1A\2/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])A([^wyA}&])$,11,
305,ta1a2o3a4,ta1a>o3a4,1.>.3.4,\1.>.\2.\3,BACKOFF,[STEM-PV],ta1a>o3a4,lex:ta1a>o3a4,lex:ta\1a>o\2a\3,ta1a>o3a4,ta\1a>o\2a\3,ta1a>o3a4/PV,ta\1a>o\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])A([^wyA}&])([^ntwyA}&])$,1,
306,ta1A2a3,ta1Awa3,1.w.3,\1.w.\2,BACKOFF,[STEM-PV],ta1Awa3,lex:ta1Awa3,lex:ta\1Awa\2,ta1Awa3,ta\1Awa\2,ta1Awa3/PV,ta\1Awa\2/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])Aw([^ntwyA}&])$,26,
307,ta1a2~3,ta1a2~a3,1.2.t,\1.\2.t,BACKOFF,[STEM-PV],ta1a2~a3,lex:ta1a2~at,lex:ta\1a\2~at,ta1a2~at,ta\1a\2~at,ta1a2~at/PV,ta\1a\2~at/PV,na,pos:verb asp:p vox:a mod:i,,,#t trans,^t([^wyA}&])([^wyA}&])t$,8,
308,ta1A2a3,ta1A2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-PV],ta1A2~,lex:ta1A2~,lex:ta\1A\2~,ta1A2~,ta\1A\2~,ta1A2~/PV,ta\1A\2~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,gem trans,^t([^wyA}&])A([^ntwyA}&])$,16,
309,ta1A2a3,ta1A2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-PV],ta1A2a3,lex:ta1A2~,lex:ta\1A\2~,ta1A2a3,ta\1A\2a\2,ta1A2a3/PV,ta\1A\2a\2/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,gem trans,^t([^wyA}&])A([^ntwyA}&])\2$,16,
310,ta1a2o3a4,ta1a2o3a4,1.2.3.n,\1.\2.\3.n,BACKOFF,[STEM-PV],ta1a2o3a4,lex:ta1a2o3an,lex:ta\1a\2o\3an,ta1a2o3an,ta\1a\2o\3an,ta1a2o3an/PV,ta\1a\2o\3an/PV,na,pos:verb asp:p vox:a mod:i,,,#n trans,^t([^wyA}&])([^wyA}&])([^wyA}&])n$,16,
311,ta1a2o3a4,ta1awo3a4,1.w.3.4,\1.w.\2.\3,BACKOFF,[STEM-PV],ta1awo3a4,lex:ta1awo3a4,lex:ta\1awo\2a\3,ta1awo3a4,ta\1awo\2a\3,ta1awo3a4/PV,ta\1awo\2a\3/PV,na,pos:verb asp:p vox:a mod:i,,,trans,^t([^wyA}&])w([^wyA}&])([^ntwyA}&])$,5,
312,ta1a2~3,ta1aw~aY,1.w.y,\1.w.y,BACKOFF,[STEM-PV],ta1aw~,lex:ta1aw~aY,lex:ta\1aw~aY,ta1aw~,ta\1aw~,ta1aw~/PV,ta\1aw~/PV,na,pos:verb asp:p vox:a mod:i,,,#-ay trans,^t([^wyA}&])w$,8,
313,ta1A2a3,ta1A2~,1.t.t,\1.t.t,BACKOFF,[STEM-PV],ta1A2a3,lex:ta1A2~,lex:ta\1A\2~,ta1A2at,ta\1A\2at,ta1A2at/PV,ta\1A\2at/PV,na,pos:verb asp:p vox:a mod:i,c-suff,,#t gem trans,^t([^wyA}&])A([^wyA}&])t$,1,
314,ta1A2a3,ta1A2~,1.t.t,\1.t.t,BACKOFF,[STEM-PV],ta1A2~,lex:ta1At~,lex:ta\1At~,ta1At~,ta\1At~,ta1At~/PV,ta\1At~/PV,na,pos:verb asp:p vox:a mod:i,v-suff,,#t gem trans,^t([^wyA}&])At$,1,
