,PATTERN_ABS,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
79,Ait1a2~i3,Aito1ay~i3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aito1ay~i3,lex:Aito1ay~i3,lex:Aito\1ay~i\2,Aito1ay~i3,Aito\1ay~i\2,Aito1ay~i3/CV,Aito\1ay~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])y([^wyA}&])$,48,
80,Ait1a2~a3,Aito1ay~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aito1ay~a3,lex:Aito1ay~a3,lex:Aito\1ay~a\2,Aito1ay~a3,Aito\1ay~a\2,Aito1ay~a3/CV,Aito\1ay~a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])y([^wyA}&])$,27,
81,Ait1A2i3,Aito1A2i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ait1A2i#3,lex:Aito1A2i3,lex:Aito\1A\2i\3,Ait1A2i#3,Ait\1A\2i#\3,Ait1A2i#3/CV,Ait\1A\2i#\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])A([^wyA}&])#([^wyA}&])$,1,
82,Ait1A2i3,Aito1A}i3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],Aito1A}i#3,lex:Aito1A}i3,lex:Aito\1A}i\2,Aito1A}i#3,Aito\1A}i#\2,Aito1A}i#3/CV,Aito\1A}i#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])A}#([^wyA}&])$,6,
83,Ait1a2a3,Aito1A2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aito1A2,lex:Aito1A2a>,lex:Aito\1A\2a>,Aito1A2,Aito\1A\2,Aito1A2/CV,Aito\1A\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-a> trans,^At([^wyA}&])A([^wyA}&])$,1,
84,Ait1A2i3,Aito1Awi3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aito1Awi#3,lex:Aito1Awi3,lex:Aito\1Awi\2,Aito1Awi#3,Aito\1Awi#\2,Aito1Awi#3/CV,Aito\1Awi#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])Aw#([^wyA}&])$,21,
85,Ait1a2a3,Ait~a2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Ait~i2i3,lex:Ait~a2a3,lex:Ait~a\1a\2,Ait~i2i3,Ait~i\1i\2,Ait~i2i3/CV,Ait~i\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])([^wyA}&])$,9,
86,Ait1a2a3,Aito1awa3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aito1iwi3,lex:Aito1awa3,lex:Aito\1awa\2,Aito1iwi3,Aito\1iwi\2,Aito1iwi3/CV,Aito\1iwi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])w([^wyA}&])$,15,
87,Ait1a2a3,Aito1Awa3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Aito1Awi#3,lex:Aito1Awa3,lex:Aito\1Awa\2,Aito1Awi#3,Aito\1Awi#\2,Aito1Awi#3/CV,Aito\1Awi#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])Aw#([^wyA}&])$,3,
88,Ait1a2a3,Aito1AyA,1.y.w,\1.y.w,BACKOFF,[STEM-CV],Aito1Ay,lex:Aito1AyA,lex:Aito\1AyA,Aito1Ay,Aito\1Ay,Aito1Ay/CV,Aito\1Ay/CV,na,pos:verb asp:c vox:a mod:i,,,#-A trans,^At([^wyA}&])Ay$,1,
89,Ait1A2i3,Aito1Ayi3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aito1Ayi3,lex:Aito1Ayi3,lex:Aito\1Ayi\2,Aito1Ayi3,Aito\1Ayi\2,Aito1Ayi3/CV,Aito\1Ayi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])Ay([^wyA}&])$,1,
90,Ait1a23a4,Ai1~a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-CV],Ai1~a2o3a4,lex:Ai1~a2o3a4,lex:Ai\1~a\2o\3a\4,Ai1~a2o3a4,Ai\1~a\2o\3a\4,Ai1~a2o3a4/CV,Ai\1~a\2o\3a\4/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])([^wyA}&])([^wyA}&])$,6,
91,Ait1a2~a3,Aito1aw~aY,1.w.y,\1.w.y,BACKOFF,[STEM-CV],Aito1aw~,lex:Aito1aw~aY,lex:Aito\1aw~aY,Aito1aw~,Aito\1aw~,Aito1aw~/CV,Aito\1aw~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^At([^wyA}&])w$,6,
92,Ait1a2a3,Ai1~a2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Ai1~i2,lex:Ai1~a2aY,lex:Ai\1~a\2aY,Ai1~i2,Ai\1~i\2,Ai1~i2/CV,Ai\1~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^A([^wyA}&])([^wyA}&])$,3,
93,Ait1a2~a3,Ai1~a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Ai1~a2~,lex:Ai1~a2~aY,lex:Ai\1~a\2~aY,Ai1~a2~,Ai\1~a\2~,Ai1~a2~/CV,Ai\1~a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^A([^wyA}&])([^wyA}&])$,1,
94,Ait1a2a3,Aito1AwaY,1.w.y,\1.w.y,BACKOFF,[STEM-CV],Aito1Aw,lex:Aito1AwaY,lex:Aito\1AwaY,Aito1Aw,Aito\1Aw,Aito1Aw/CV,Aito\1Aw/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^At([^wyA}&])Aw$,3,
95,Ait1a23a4,Aito1a2oya4,1.2.y.4,\1.\2.y.\3,BACKOFF,[STEM-CV],Aito1a2oya4,lex:Aito1a2oya4,lex:Aito\1a\2oya\3,Aito1a2oya4,Aito\1a\2oya\3,Aito1a2oya4/CV,Aito\1a\2oya\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])([^wyA}&])y([^wyA}&])$,5,
96,Ait1a23a4,Aito1awo3a4,1.w.3.4,\1.w.\2.\3,BACKOFF,[STEM-CV],Aito1aw3a4,lex:Aito1awo3a4,lex:Aito\1awo\2a\3,Aito1aw3a4,Aito\1aw\2a\3,Aito1aw3a4/CV,Aito\1aw\2a\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])w([^wyA}&])([^wyA}&])$,6,
97,Ait1a23i4,Aito1awo3i4,1.w.3.4,\1.w.\2.\3,BACKOFF,[STEM-CV],Aito1aw3i4,lex:Aito1awo3i4,lex:Aito\1awo\2i\3,Aito1aw3i4,Aito\1aw\2i\3,Aito1aw3i4/CV,Aito\1aw\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])w([^wyA}&])([^wyA}&])$,2,
98,Ait1a2a3,Aito1aya3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aito1iyi3,lex:Aito1aya3,lex:Aito\1aya\2,Aito1iyi3,Aito\1iyi\2,Aito1iyi3/CV,Aito\1iyi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])y([^wyA}&])$,2,
99,Ait1a2a3,Aito1A3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Aito1ِA3,lex:Aito1A3,lex:Aito\1A\2,Aito1ِA3,Aito\1ِA\2,Aito1ِA3/CV,Aito\1ِA\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])ِA([^wyA}&])$,1,
100,Ait1a2a3,Aito1a|Y,1.>.y,\1.>.y,BACKOFF,[STEM-CV],Aito1A|,lex:Aito1a|Y,lex:Aito\1a|Y,Aito1A|,Aito\1A|,Aito1A|/CV,Aito\1A|/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^At([^wyA}&])AA$,1,
101,Ait1a2~a3,Ai1~a2~a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1~a2~a3,lex:Ai1~a2~a3,lex:Ai\1~a\2~a\3,Ai1~a2~a3,Ai\1~a\2~a\3,Ai1~a2~a3/CV,Ai\1~a\2~a\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])([^wyA}&])$,4,
102,Ait1a23i4,Ai1~a2o3i4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-CV],Ai1~a2o3i4,lex:Ai1~a2o3i4,lex:Ai\1~a\2o\3i\4,Ai1~a2o3i4,Ai\1~a\2o\3i\4,Ai1~a2o3i4/CV,Ai\1~a\2o\3i\4/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])([^wyA}&])([^wyA}&])$,11,
103,Ait1a2a3,Ai1~a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-CV],Ai1~i2i3,lex:Ai1~a2a3,lex:Ai\1~a\2a\3,Ai1~i2i3,Ai\1~i\2i\3,Ai1~i2i3/CV,Ai\1~i\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])([^wyA}&])$,5,
104,Ait1a23a4,Aito1a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-CV],Aito1a2o3i4,lex:Aito1a2o3a4,lex:Aito\1a\2o\3a\4,Aito1a2o3i4,Aito\1a\2o\3i\4,Aito1a2o3i4/CV,Aito\1a\2o\3i\4/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])([^wyA}&])([^wyA}&])([^wyA}&])$,1,
105,Ait1a23i4,Ai1~a2owi4,1.2.w.4,\1.\2.w.\3,BACKOFF,[STEM-CV],Ai1~a2owi4,lex:Ai1~a2owi4,lex:Ai\1~a\2owi\3,Ai1~a2owi4,Ai\1~a\2owi\3,Ai1~a2owi4/CV,Ai\1~a\2owi\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])w([^wyA}&])$,1,
106,Ait1a2a3,Aito1awaY,1.w.y,\1.w.y,BACKOFF,[STEM-CV],Aito1iw,lex:Aito1awaY,lex:Aito\1awaY,Aito1iw,Aito\1iw,Aito1iw/CV,Aito\1iw/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^At([^wyA}&])w$,7,
107,Ait1a23a4,Ai1~a2oya4,1.2.y.4,\1.\2.y.\3,BACKOFF,[STEM-CV],Ai1~a2oya4,lex:Ai1~a2oya4,lex:Ai\1~a\2oya\3,Ai1~a2oya4,Ai\1~a\2oya\3,Ai1~a2oya4/CV,Ai\1~a\2oya\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])([^wyA}&])y([^wyA}&])$,1,
108,Ait1a2~a3,Aito1ay~aY,1.y.y,\1.y.y,BACKOFF,[STEM-CV],Aito1ay~,lex:Aito1ay~aY,lex:Aito\1ay~aY,Aito1ay~,Aito\1ay~,Aito1ay~/CV,Aito\1ay~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^At([^wyA}&])y$,1,
109,Ait1a2a3,Aito1a>a3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],Aito1i>i3,lex:Aito1a>a3,lex:Aito\1a>a\2,Aito1i>i3,Aito\1i>i\2,Aito1i>i3/CV,Aito\1i>i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])A([^wyA}&])$,2,
110,Ait1a2~a3,Aito1aw~a>,1.w.>,\1.w.>,BACKOFF,[STEM-CV],Aito1aw~,lex:Aito1aw~a>,lex:Aito\1aw~a>,Aito1aw~,Aito\1aw~,Aito1aw~/CV,Aito\1aw~/CV,na,pos:verb asp:c vox:a mod:i,,,#-a> trans,^At([^wyA}&])w$,1,
111,Ait1a23a4,Aito1ayo3a4,1.y.3.4,\1.y.\2.\3,BACKOFF,[STEM-CV],Aito1ay3a4,lex:Aito1ayo3a4,lex:Aito\1ayo\2a\3,Aito1ay3a4,Aito\1ay\2a\3,Aito1ay3a4/CV,Aito\1ay\2a\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])y([^wyA}&])([^wyA}&])$,2,
112,Ait1a2a3,Aito1ayaY,1.y.y,\1.y.y,BACKOFF,[STEM-CV],Aito1iy,lex:Aito1ayaY,lex:Aito\1ayaY,Aito1iy,Aito\1iy,Aito1iy/CV,Aito\1iy/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^At([^wyA}&])y$,1,
113,Ait1A2i3,Aito1A2i},1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aito1A2i#},lex:Aito1A2i},lex:Aito\1A\2i},Aito1A2i#},Aito\1A\2i#},Aito1A2i#}/CV,Aito\1A\2i#}/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])A([^wyA}&])#}$,1,
114,Ait1a2~a3,Aito1ay~A,1.y.w,\1.y.w,BACKOFF,[STEM-CV],Aito1ay~,lex:Aito1ay~A,lex:Aito\1ay~A,Aito1ay~,Aito\1ay~,Aito1ay~/CV,Aito\1ay~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^At([^wyA}&])y$,1,
115,Ait1a2a3,Aito1AyA,1.y.>,\1.y.>,BACKOFF,[STEM-CV],Aito1Ay,lex:Aito1AyA,lex:Aito\1AyA,Aito1Ay,Aito\1Ay,Aito1Ay/CV,Aito\1Ay/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^At([^wyA}&])Ay$,1,
116,Ait1a2~a3,Aito1a2~A,1.2.>,\1.\2.>,BACKOFF,[STEM-CV],Aito1a2~,lex:Aito1a2~A,lex:Aito\1a\2~A,Aito1a2~,Aito\1a\2~,Aito1a2~/CV,Aito\1a\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^At([^wyA}&])([^wyA}&])$,2,
117,Ait1a23i4,Aito1a2oyi4,1.2.y.4,\1.\2.y.\3,BACKOFF,[STEM-CV],Aito1a2oyi4,lex:Aito1a2oyi4,lex:Aito\1a\2oyi\3,Aito1a2oyi4,Aito\1a\2oyi\3,Aito1a2oyi4/CV,Aito\1a\2oyi\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])([^wyA}&])y([^wyA}&])$,2,
118,Ait1a2a3,Ait~a2aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],Ait~a2,lex:Ait~a2aY,lex:Ait~a\1aY,Ait~a2,Ait~a\1,Ait~a2/CV,Ait~a\1/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^At([^wyA}&])$,1,
119,Ait1a2~a3,Ai1~a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-CV],Ai1~i2~,lex:Ai1~a2~aY,lex:Ai\1~a\2~aY,Ai1~i2~,Ai\1~i\2~,Ai1~i2~/CV,Ai\1~i\2~/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^A([^wyA}&])([^wyA}&])$,3,
120,Ait1a2a3,Aito1A3,1.>.3,\1.>.\2,BACKOFF,[STEM-CV],Aito1A3,lex:Aito1A3,lex:Aito\1A\2,Aito1A3,Aito\1A\2,Aito1A3/CV,Aito\1A\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])A([^wyA}&])$,1,
121,Ait1a23i4,Aito1awo3iw,1.w.3.w,\1.w.\2.w,BACKOFF,[STEM-CV],Aito1aw1iw,lex:Aito1awo3iw,lex:Aito\1awo\2iw,Aito1aw1iw,Aito\1aw\2iw,Aito1aw1iw/CV,Aito\1aw\2iw/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])w([^wyA}&])w$,1,
122,Ait1a23i4,Aito1a>o3i4,1.>.3.4,\1.>.\2.\3,BACKOFF,[STEM-CV],Aito1a>o3i4,lex:Aito1a>o3i4,lex:Aito\1a>o\2i\3,Aito1a>o3i4,Aito\1a>o\2i\3,Aito1a>o3i4/CV,Aito\1a>o\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])A([^wyA}&])([^wyA}&])$,2,
123,Ait1a23a4,Aito1a2o3aY,1.2.3.y,\1.\2.\3.y,BACKOFF,[STEM-CV],Aito1a2o3,lex:Aito1a2o3aY,lex:Aito\1a\2o\3aY,Aito1a2o3,Aito\1a\2o\3,Aito1a2o3/CV,Aito\1a\2o\3/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^At([^wyA}&])([^wyA}&])([^wyA}&])$,1,
124,Ait1a23a4,Aito1awo3aw,1.w.3.w,\1.w.\2.w,BACKOFF,[STEM-CV],Aito1aw3aw,lex:Aito1awo3aw,lex:Aito\1awo\2aw,Aito1aw3aw,Aito\1aw\2aw,Aito1aw3aw/CV,Aito\1aw\2aw/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^At([^wyA}&])w([^wyA}&])w$,1,
125,Ait1a2~a3,Aito1ay~a>,1.y.>,\1.y.>,BACKOFF,[STEM-CV],Aito1ay~,lex:Aito1ay~a>,lex:Aito\1ay~a>,Aito1ay~,Aito\1ay~,Aito1ay~/CV,Aito\1ay~/CV,na,pos:verb asp:c vox:a mod:i,,,#-a> trans,^At([^wyA}&])y$,1,
126,Ait1a23a4,Aitowa>owa>,w.>.w.>,w.>.w.>,BACKOFF,[STEM-CV],Aitowa>ow,lex:Aitowa>owa>,lex:Aitowa>owa>,Aitowa>ow,Aitowa>ow,Aitowa>ow/CV,Aitowa>ow/CV,na,pos:verb asp:c vox:a mod:i,,,#-a> trans,^AtwAw$,1,
127,Ait1A2i3,AitowA}i3,w.>.3,w.>.\1,BACKOFF,[STEM-CV],AitowA}i#3,lex:AitowA}i3,lex:AitowA}i\1,AitowA}i#3,AitowA}i#\1,AitowA}i#3/CV,AitowA}i#\1/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AtwA}#([^wyA}&])$,1,
128,Ait1A2i3,AitowA2i3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],AitowA2i#3,lex:AitowA2i3,lex:AitowA\1i\2,AitowA2i#3,AitowA\1i#\2,AitowA2i#3/CV,AitowA\1i#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AtwA([^wyA}&])#([^wyA}&])$,14,
129,Ait1a2a3,AitowA2aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],AitowA2,lex:AitowA2aY,lex:AitowA\1aY,AitowA2,AitowA\1,AitowA2/CV,AitowA\1/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^AtwA([^wyA}&])$,4,
130,Ait1a2a3,AitowA2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],AitowA2i#3,lex:AitowA2a3,lex:AitowA\1a\2,AitowA2i#3,AitowA\1i#\2,AitowA2i#3/CV,AitowA\1i#\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^AtwA([^wyA}&])#([^wyA}&])$,2,
131,Ait1a2~i3,Ai1~aw~i3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Ai1~aw~i3,lex:Ai1~aw~i3,lex:Ai\1~aw~i\2,Ai1~aw~i3,Ai\1~aw~i\2,Ai1~aw~i3/CV,Ai\1~aw~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])w([^wyA}&])$,3,
132,Ait1a2a3,Aitowa2a>,w.2.>,w.\1.>,BACKOFF,[STEM-CV],Aitowi2i},lex:Aitowa2a>,lex:Aitowa\1a>,Aitowi2i},Aitowi\1i},Aitowi2i}/CV,Aitowi\1i}/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])}$,1,
133,Ait1a2~a3,Aitowa2~a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Aitowa2~a3,lex:Aitowa2~a3,lex:Aitowa\1~a\2,Aitowa2~a3,Aitowa\1~a\2,Aitowa2~a3/CV,Aitowa\1~a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])([^wyA}&])$,36,
134,Ait1a2a3,Aitowa2a3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Aitowi2i3,lex:Aitowa2a3,lex:Aitowa\1a\2,Aitowi2i3,Aitowi\1i\2,Aitowi2i3/CV,Aitowi\1i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])([^wyA}&])$,25,
135,Ait1a2~i3,Aitowa2~i3,w.2.3,w.\1.\2,BACKOFF,[STEM-CV],Aitowa2~i3,lex:Aitowa2~i3,lex:Aitowa\1~i\2,Aitowa2~i3,Aitowa\1~i\2,Aitowa2~i3/CV,Aitowa\1~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])([^wyA}&])$,14,
136,Ait1a23a4,Aitowa2owa4,w.2.w.4,w.\1.w.\2,BACKOFF,[STEM-CV],Aitowa2owa4,lex:Aitowa2owa4,lex:Aitowa\1owa\2,Aitowa2owa4,Aitowa\1owa\2,Aitowa2owa4/CV,Aitowa\1owa\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])w([^wyA}&])$,1,
137,Ait1a2~a3,Aitowa2~aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],Aitowa2~,lex:Aitowa2~aY,lex:Aitowa\1~aY,Aitowa2~,Aitowa\1~,Aitowa2~/CV,Aitowa\1~/CV,na,pos:verb asp:c vox:a mod:i,,,#-aY trans,^Atw([^wyA}&])$,9,
138,Ait1a2a3,Aitowa2~,w.2.3,w.\1.\1,BACKOFF,[STEM-CV],Aitowa2~,lex:Aitowa2~,lex:Aitowa\1~,Aitowa2~,Aitowa\1~,Aitowa2~/CV,Aitowa\1~/CV,na,pos:verb asp:c vox:a mod:i,,,gem trans,^Atw([^wyA}&])$,3,
139,Ait1a23i4,Aitowa2owi4,w.2.w.4,w.\1.w.\2,BACKOFF,[STEM-CV],Aitowa2owi4,lex:Aitowa2owi4,lex:Aitowa\1owi\2,Aitowa2owi4,Aitowa\1owi\2,Aitowa2owi4/CV,Aitowa\1owi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])w([^wyA}&])$,5,
140,Ait1a23i4,Aitowa2o3i4,w.2.3.4,w.\1.\2.\3,BACKOFF,[STEM-CV],Aitowa2o3i4,lex:Aitowa2o3i4,lex:Aitowa\1o\2i\3,Aitowa2o3i4,Aitowa\1o\2i\3,Aitowa2o3i4/CV,Aitowa\1o\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])([^wyA}&])([^wyA}&])$,1,
141,Ait1a23a4,Aitowa2o3a4,w.2.3.4,w.\1.\2.\3,BACKOFF,[STEM-CV],Aitowa2o3a4,lex:Aitowa2o3a4,lex:Aitowa\1o\2a\3,Aitowa2o3a4,Aitowa\1o\2a\3,Aitowa2o3a4/CV,Aitowa\1o\2a\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Atw([^wyA}&])([^wyA}&])([^wyA}&])$,1,
142,Ait1a2a3,Aitowa2aY,w.2.y,w.\1.y,BACKOFF,[STEM-CV],Aitowi2,lex:Aitowa2aY,lex:Aitowa\1aY,Aitowi2,Aitowi\1,Aitowi2/CV,Aitowi\1/CV,na,pos:verb asp:c vox:a mod:i,,,#-iy trans,^Atw([^wyA}&])$,1,
143,Ait1a2~a3,Aitowa2~A,w.2.>,w.\1.>,BACKOFF,[STEM-CV],Aitowa2~,lex:Aitowa2~A,lex:Aitowa\1~A,Aitowa2~,Aitowa\1~,Aitowa2~/CV,Aitowa\1~/CV,na,pos:verb asp:c vox:a mod:i,,,#-A trans,^Atw([^wyA}&])$,1,
144,Ait1a2a3,Ai1~awa3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Ai1~iwi3,lex:Ai1~awa3,lex:Ai\1~awa\2,Ai1~iwi3,Ai\1~iwi\2,Ai1~iwi3/CV,Ai\1~iwi\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])w([^wyA}&])$,1,
145,Ait1a23i4,Ai1~awo3i4,1.w.3.4,\1.w.\2.\3,BACKOFF,[STEM-CV],Ai1~aw3i4,lex:Ai1~awo3i4,lex:Ai\1~awo\2i\3,Ai1~aw3i4,Ai\1~aw\2i\3,Ai1~aw3i4/CV,Ai\1~aw\2i\3/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])w([^wyA}&])([^wyA}&])$,1,
146,Ait1a2~a3,Ai1~aw~a3,1.w.3,\1.w.\2,BACKOFF,[STEM-CV],Ai1~aw~a3,lex:Ai1~aw~a3,lex:Ai\1~aw~a\2,Ai1~aw~a3,Ai\1~aw~a\2,Ai1~aw~a3/CV,Ai\1~aw~a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])w([^wyA}&])$,1,
147,Ait1a2a3,Aitoya>a3,y.>.3,y.>.\1,BACKOFF,[STEM-CV],Aitoyi}i3,lex:Aitoya>a3,lex:Aitoya>a\1,Aitoyi}i3,Aitoyi}i\1,Aitoyi}i3/CV,Aitoyi}i\1/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Aty}([^wyA}&])$,1,
148,Ait1a2~i3,Aitoya}~i3,y.>.3,y.>.\1,BACKOFF,[STEM-CV],Aitoya}~i3,lex:Aitoya}~i3,lex:Aitoya}~i\1,Aitoya}~i3,Aitoya}~i\1,Aitoya}~i3/CV,Aitoya}~i\1/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Aty}([^wyA}&])$,1,
149,Ait1a2~i3,Aitoya2~i3,y.2.3,y.\1.\2,BACKOFF,[STEM-CV],Aitoya2~i3,lex:Aitoya2~i3,lex:Aitoya\1~i\2,Aitoya2~i3,Aitoya\1~i\2,Aitoya2~i3/CV,Aitoya\1~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Aty([^wyA}&])([^wyA}&])$,3,
150,Ait1a2~a3,Aitoya2~a3,y.2.3,y.\1.\2,BACKOFF,[STEM-CV],Aitoya2~a3,lex:Aitoya2~a3,lex:Aitoya\1~a\2,Aitoya2~a3,Aitoya\1~a\2,Aitoya2~a3/CV,Aitoya\1~a\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^Aty([^wyA}&])([^wyA}&])$,3,
151,Ait1a2~i3,Ai1~ay~i3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Ai1~ay~i3,lex:Ai1~ay~i3,lex:Ai\1~ay~i\2,Ai1~ay~i3,Ai\1~ay~i\2,Ai1~ay~i3/CV,Ai\1~ay~i\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])y([^wyA}&])$,1,
152,Ai1ta2a3,Ai1otA3,1.y.3,\1.y.\2,BACKOFF,[STEM-CV],Ai1otA3,lex:Ai1otA3,lex:Ai\1otA\2,Ai1otA3,Ai\1otA\2,Ai1otA3/CV,Ai\1otA\2/CV,na,pos:verb asp:c vox:a mod:i,,,trans,^A([^wyA}&])tA([^wyA}&])$,3,
