,PATTERN_ABS,PATTERN_DEF,ROOT,ROOT_SUB,DEFINE,CLASS,PATTERN,LEMMA,LEMMA_SUB,FORM,FORM_SUB,BW,BW_SUB,GLOSS,FEAT,COND-T,COND-F,COND-S,MATCH,COMMENTS,STATUS
231,1a2a3,1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-IV],1i2~,lex:1a2~,lex:\1a\2~,1i2~,\1i\2~,1i2~/IV,\1i\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# gem trans,^([^wyA}&])([^nwyA}&])$,86,
232,1a2a3,1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-IV],1o2i3,lex:1a2~,lex:\1a\2~,1o2i3,\1o\2i\2,1o2i3/IV,\1o\2i\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# gem trans,^([^wyA}&])([^nwyA}&])\2$,86,
233,1a2~a3,1a2~a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],1a2~i3,lex:1a2~a3,lex:\1a\2~a\3,1a2~i3,\1a\2~i\3,1a2~i3/IV,\1a\2~i\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])([^wyA}&])([^nwyA}&])$,871,
234,1a2a3,1a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],1o2u3,lex:1a2a3,lex:\1a\2a\3,1o2u3,\1o\2u\3,1o2u3/IV,\1o\2u\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^([^wyA}&])([^wyA}&])([^nwyA}&])$,555,
235,1a2a3,1a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],1o2i3,lex:1a2a3,lex:\1a\2a\3,1o2i3,\1o\2i\3,1o2i3/IV,\1o\2i\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^([^wyA}&])([^wyA}&])([^nwyA}&])$,444,
236,1a2a3,1a2i3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],1o2a3,lex:1a2i3,lex:\1a\2i\3,1o2a3,\1o\2a\3,1o2a3/IV,\1o\2a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^([^wyA}&])([^wyA}&])([^nwyA}&])$,380,
237,1a2~a3,1a2~a3,1.2.n,\1.\2.n,BACKOFF,[STEM-IV],1a2~i3,lex:1a2~an,lex:\1a\2~an,1a2~in,\1a\2~in,1a2~in/IV,\1a\2~in/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n trans u-#,^([^wyA}&])([^wyA}&])n$,51,
238,1a2a3,1a2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],1o2a3,lex:1a2a3,lex:\1a\2a\3,1o2a3,\1o\2a\3,1o2a3/IV,\1o\2a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^([^wyA}&])([^wyA}&])([^nwyA}&])$,341,
239,1a2o3a4,1a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-IV],1a2o3i4,lex:1a2o3a4,lex:\1a\2o\3a\4,1a2o3i4,\1a\2o\3i\4,1a2o3i4/IV,\1a\2o\3i\4/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])([^wyA}&])([^wyA}&])([^nwyA}&])$,289,
240,1a2a3,1a2A,1.2.w,\1.\2.w,BACKOFF,[STEM-IV],1o2,lex:1a2A,lex:\1a\2A,1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-uw a-# trans,^([^wyA}&])([^wyA}&])$,122,
241,1a2a3,1a2u3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],1o2u3,lex:1a2u3,lex:\1a\2u\3,1o2u3,\1o\2u\3,1o2u3/IV,\1o\2u\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^([^wyA}&])([^wyA}&])([^nwyA}&])$,157,
242,1a2a3,1a2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-IV],1o2,lex:1a2a>,lex:\1a\2a>,1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-a> a-# trans,^([^wyA}&])([^wyA}&])$,43,
243,1a2a3,1a2a3,1.2.n,\1.\2.n,BACKOFF,[STEM-IV],1o2u3,lex:1a2an,lex:\1a\2an,1o2un,\1o\2un,1o2un/IV,\1o\2un/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^([^wyA}&])([^wyA}&])n$,30,
244,1a2a3,1a2u3,1.2.n,\1.\2.n,BACKOFF,[STEM-IV],1o2u3,lex:1a2un,lex:\1a\2un,1o2un,\1o\2un,1o2un/IV,\1o\2un/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^([^wyA}&])([^wyA}&])n$,16,
245,1a2a3,1a2u&,1.2.>,\1.\2.>,BACKOFF,[STEM-IV],1o2,lex:1a2u&,lex:\1a\2u&,1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-u& a-# trans,^([^wyA}&])([^wyA}&])$,9,
246,1a2a3,1a2i},1.2.>,\1.\2.>,BACKOFF,[STEM-IV],1o2,lex:1a2i},lex:\1a\2i},1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-u& a-# trans,^([^wyA}&])([^wyA}&])$,1,
247,1a2a3,1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-IV],1a2~,lex:1a2~,lex:\1a\2~,1a2~,\1a\2~,1a2~/IV,\1a\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# gem trans,^([^wyA}&])([^nwyA}&])$,28,
248,1a2a3,1a2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-IV],1o2a3,lex:1a2~,lex:\1a\2~,1o2a3,\1o\2a\2,1o2a3/IV,\1o\2a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# gem trans,^([^wyA}&])([^nwyA}&])\2$,28,
249,1a2~a3,1a2~a>,1.2.>,\1.\2.>,BACKOFF,[STEM-IV],1a2~i},lex:1a2~a>,lex:\1a\2~a>,1a2~i},\1a\2~i},1a2~i}/IV,\1a\2~i}/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])([^wyA}&])}$,19,
250,1a2a3,1a2i},1.2.>,\1.\2.>,BACKOFF,[STEM-IV],1o2,lex:1a2i},lex:\1a\2i},1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-a> a-# trans,^([^wyA}&])([^wyA}&])$,15,
251,1a2o3a4,1a2o3a4,1.2.3.n,\1.\2.\3.n,BACKOFF,[STEM-IV],1a2o3i4,lex:1a2o3an,lex:\1a\2o\3an,1a2o3in,\1a\2o\3in,1a2o3in/IV,\1a\2o\3in/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n trans u-#,^([^wyA}&])([^wyA}&])([^wyA}&])n$,23,
252,1a2o3a4,1a2owa4,1.2.w.4,\1.\2.w.\3,BACKOFF,[STEM-IV],1a2owi4,lex:1a2owa4,lex:\1a\2owa\3,1a2owi4,\1a\2owi\3,1a2owi4/IV,\1a\2owi\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])([^wyA}&])w([^nwyA}&])$,12,
253,1a2a3,1a2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-IV],1o2,lex:1a2aY,lex:\1a\2aY,1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-iy a-# trans,^([^wyA}&])([^wyA}&])$,64,
254,1a2a3,1a2iy,1.2.y,\1.\2.y,BACKOFF,[STEM-IV],1o2,lex:1a2iy,lex:\1a\2iy,1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^([^wyA}&])([^wyA}&])$,55,
255,1a2~a3,1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-IV],1a2~,lex:1a2~aY,lex:\1a\2~aY,1a2~,\1a\2~,1a2~/IV,\1a\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-iy trans u-#,^([^wyA}&])([^wyA}&])$,66,
256,1a2a3,1a2iy,1.2.w,\1.\2.w,BACKOFF,[STEM-IV],1o2,lex:1a2iy,lex:\1a\2iy,1o2,\1o\2,1o2/IV,\1o\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^([^wyA}&])([^wyA}&])$,11,
257,1a2~a3,1aw~a>,1.w.>,\1.w.>,BACKOFF,[STEM-IV],1aw~i},lex:1aw~a>,lex:\1aw~a>,1aw~i},\1aw~i},1aw~i}/IV,\1aw~i}/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])w}$,3,
258,1a2~a3,1aw~a3,1.w.3,\1.w.\2,BACKOFF,[STEM-IV],1aw~i3,lex:1aw~a3,lex:\1aw~a\2,1aw~i3,\1aw~i\2,1aw~i3/IV,\1aw~i\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])w([^nwyA}&])$,134,
259,1a2~a3,1ay~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-IV],1ay~i3,lex:1ay~a3,lex:\1ay~a\2,1ay~i3,\1ay~i\2,1ay~i3/IV,\1ay~i\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])y([^nwyA}&])$,79,
260,1a2o3a4,1ayo3a4,1.y.3.4,\1.y.\2.\3,BACKOFF,[STEM-IV],1ayo3i4,lex:1ayo3a4,lex:\1ayo\2a\3,1ayo3i4,\1ayo\2i\3,1ayo3i4/IV,\1ayo\2i\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,trans u-#,^([^wyA}&])y([^wyA}&])([^nwyA}&])$,4,
261,1a2~a3,1ay~a3,1.y.n,\1.y.n,BACKOFF,[STEM-IV],1ay~i3,lex:1ay~an,lex:\1ay~an,1ay~in,\1ay~in,1ay~in/IV,\1ay~in/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n trans u-#,^([^wyA}&])yn$,6,
262,ta1A2a3,ta|2aY,>.2.w,>.\1.w,BACKOFF,[STEM-IV],ta|2,lex:ta|2aY,lex:ta|\1aY,ta|2,ta|\1,ta|2/IV,ta|\1/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^tA([^wyA}&])$,1,
263,ta1A2a3,ta|2a3,>.2.3,>.\1.\2,BACKOFF,[STEM-IV],ta|2a3,lex:ta|2a3,lex:ta|\1a\2,ta|2a3,ta|\1a\2,ta|2a3/IV,ta|\1a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tA([^wyA}&])([^nwyA}&])$,4,
264,ta1A2a3,ta|2aY,>.2.y,>.\1.y,BACKOFF,[STEM-IV],ta|2,lex:ta|2aY,lex:ta|\1aY,ta|2,ta|\1,ta|2/IV,ta|\1/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^tA([^wyA}&])$,1,
265,ta1a2~3,ta>a2~a3,>.2.3,>.\1.\2,BACKOFF,[STEM-IV],ta>a2~a3,lex:ta>a2~a3,lex:ta>a\1~a\2,ta>a2~a3,ta>a\1~a\2,ta>a2~a3/IV,ta>a\1~a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tA([^wyA}&])([^nwyA}&])$,37,
266,ta1a2~3,ta>a2~aY,>.2.y,>.\1.y,BACKOFF,[STEM-IV],ta>a2~,lex:ta>a2~aY,lex:ta>a\1~aY,ta>a2~,ta>a\1~,ta>a2~/IV,ta>a\1~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^tA([^wyA}&])$,7,
267,ta1a2~3,ta>a2~aY,>.2.w,>.\1.w,BACKOFF,[STEM-IV],ta>a2~,lex:ta>a2~aY,lex:ta>a\1~aY,ta>a2~,ta>a\1~,ta>a2~/IV,ta>a\1~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^tA([^wyA}&])$,1,
268,ta1a2~3,ta>a2~a3,>.2.n,>.\1.n,BACKOFF,[STEM-IV],ta>a2~a3,lex:ta>a2~an,lex:ta>a\1~an,ta>a2~an,ta>a\1~an,ta>a2~an/IV,ta>a\1~an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^tA([^wyA}&])n$,2,
269,ta1a2o3a4,ta>a2o3a4,>.2.3.4,>.\1.\2.\3,BACKOFF,[STEM-IV],ta>a2o3a4,lex:ta>a2o3a4,lex:ta>a\1o\2a\3,ta>a2o3a4,ta>a\1o\2a\3,ta>a2o3a4/IV,ta>a\1o\2a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tA([^wyA}&])([^wyA}&])([^nwyA}&])$,7,
270,ta1a2o3a4,ta>a2o3a4,>.2.3.n,>.\1.\2.n,BACKOFF,[STEM-IV],ta>a2o3a4,lex:ta>a2o3an,lex:ta>a\1o\2an,ta>a2o3an,ta>a\1o\2an,ta>a2o3an/IV,ta>a\1o\2an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^tA([^wyA}&])([^wyA}&])n$,1,
271,ta1a2o3o4a5,ta>a2o3o4a5,>.2.3.4.5,>.\1.\2.\3.\4,BACKOFF,[STEM-IV],ta>a2o3o4a5,lex:ta>a2o3o4a5,lex:ta>a\1o\2o\3a\4,ta>a2o3o4a5,ta>a\1o\2o\3a\4,ta>a2o3o4a5/IV,ta>a\1o\2o\3a\4/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tA([^wyA}&])([^wyA}&])([^wyA}&])([^nwyA}&])$,1,
272,ta1a2~3,ta>aw~a3,>.w.3,>.w.\1,BACKOFF,[STEM-IV],ta>aw~a3,lex:ta>aw~a3,lex:ta>aw~a\1,ta>aw~a3,ta>aw~a\1,ta>aw~a3/IV,ta>aw~a\1/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tAw([^wyA}&])$,2,
273,ta1a2o3a4,ta>awo3a4,>.w.3.4,>.w.\1.\2,BACKOFF,[STEM-IV],ta>awo3a4,lex:ta>awo3a4,lex:ta>awo\1a\2,ta>awo3a4,ta>awo\1a\2,ta>awo3a4/IV,ta>awo\1a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tAw([^wyA}&])([^nwyA}&])$,1,
274,ta1a2~3,ta>ay~a3,>.y.3,>.y.\1,BACKOFF,[STEM-IV],ta>ay~a3,lex:ta>ay~a3,lex:ta>ay~a\1,ta>ay~a3,ta>ay~a\1,ta>ay~a3/IV,ta>ay~a\1/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^tAy([^wyA}&])$,2,
275,ta1a2~3,ta>ay~a3,>.y.n,>.y.n,BACKOFF,[STEM-IV],ta>ay~a3,lex:ta>ay~an,lex:ta>ay~an,ta>ay~an,ta>ay~an,ta>ay~an/IV,ta>ay~an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^tAyn$,1,
276,1a2a3,1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-IV],1i3,lex:1A3,lex:\1A\2,1i3,\1i\2,1i3/IV,\1i\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# trans,^([^wyA}&])([^nwyA}&])$,2,
277,1a2a3,1A3,1.w.3,\1.w.\2,BACKOFF,[STEM-IV],1iy3,lex:1A3,lex:\1A\2,1iy3,\1iy\2,1iy3/IV,\1iy\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# trans,^([^wyA}&])y([^nwyA}&])$,2,
278,ta1A2a3,ta1A'a3,1.>.3,\1.>.\2,BACKOFF,[STEM-IV],ta1A'a3,lex:ta1A'a3,lex:ta\1A'a\2,ta1A'a3,ta\1A'a\2,ta1A'a3/IV,ta\1A'a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])A'([^nwyA}&])$,6,
279,ta1A2a3,ta1A2a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],ta1A2a3,lex:ta1A2a3,lex:ta\1A\2a\3,ta1A2a3,ta\1A\2a\3,ta1A2a3/IV,ta\1A\2a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])A([^wyA}&])([^nwyA}&])$,230,
280,ta1A2a3,ta1A2aY,1.2.y,\1.\2.y,BACKOFF,[STEM-IV],ta1A2,lex:ta1A2aY,lex:ta\1A\2aY,ta1A2,ta\1A\2,ta1A2/IV,ta\1A\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])A([^wyA}&])$,40,
281,ta1A2a3,ta1A2a>,1.2.>,\1.\2.>,BACKOFF,[STEM-IV],ta1A2,lex:ta1A2a>,lex:ta\1A\2a>,ta1A2,ta\1A\2,ta1A2/IV,ta\1A\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-a> a-# trans,^t([^wyA}&])A([^wyA}&])$,5,
282,ta1A2a3,ta1Aya3,1.y.3,\1.y.\2,BACKOFF,[STEM-IV],ta1Aya3,lex:ta1Aya3,lex:ta\1Aya\2,ta1Aya3,ta\1Aya\2,ta1Aya3/IV,ta\1Aya\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])Ay([^nwyA}&])$,17,
283,ta1A2a3,ta1Aya3,1.y.n,\1.y.n,BACKOFF,[STEM-IV],ta1Aya3,lex:ta1Ayan,lex:ta\1Ayan,ta1Ayan,ta\1Ayan,ta1Ayan/IV,ta\1Ayan/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^t([^wyA}&])Ayn$,2,
284,ta1a2~3,ta1a2~a3,1.2.3,\1.\2.\3,BACKOFF,[STEM-IV],ta1a2~a3,lex:ta1a2~a3,lex:ta\1a\2~a\3,ta1a2~a3,ta\1a\2~a\3,ta1a2~a3/IV,ta\1a\2~a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])([^wyA}&])([^nwyA}&])$,611,
285,ta1a2o3a4,ta1a2o3a4,1.2.3.4,\1.\2.\3.\4,BACKOFF,[STEM-IV],ta1a2o3a4,lex:ta1a2o3a4,lex:ta\1a\2o\3a\4,ta1a2o3a4,ta\1a\2o\3a\4,ta1a2o3a4/IV,ta\1a\2o\3a\4/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])([^wyA}&])([^wyA}&])([^nwyA}&])$,108,
286,ta1a2~3,ta1a2~aY,1.2.y,\1.\2.y,BACKOFF,[STEM-IV],ta1a2~,lex:ta1a2~aY,lex:ta\1a\2~aY,ta1a2~,ta\1a\2~,ta1a2~/IV,ta\1a\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])([^wyA}&])$,62,
287,ta1a2~3,ta1a2~a>,1.2.>,\1.\2.>,BACKOFF,[STEM-IV],ta1a2~,lex:ta1a2~a>,lex:ta\1a\2~a>,ta1a2~,ta\1a\2~,ta1a2~/IV,ta\1a\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-a> a-# trans,^t([^wyA}&])([^wyA}&])$,16,
288,ta1a2~3,ta1a2~a3,1.2.n,\1.\2.n,BACKOFF,[STEM-IV],ta1a2~a3,lex:ta1a2~an,lex:ta\1a\2~an,ta1a2~an,ta\1a\2~an,ta1a2~an/IV,ta\1a\2~an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^t([^wyA}&])([^wyA}&])n$,27,
289,ta1a2o3a4,ta1a2owa4,1.2.w.4,\1.\2.w.\3,BACKOFF,[STEM-IV],ta1a2owa4,lex:ta1a2owa4,lex:ta\1a\2owa\3,ta1a2owa4,ta\1a\2owa\3,ta1a2owa4/IV,ta\1a\2owa\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])([^wyA}&])w([^nwyA}&])$,6,
290,ta1a2~3,ta1aw~a>,1.w.>,\1.w.>,BACKOFF,[STEM-IV],ta1aw~,lex:ta1aw~a>,lex:ta\1aw~a>,ta1aw~,ta\1aw~,ta1aw~/IV,ta\1aw~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-a> a-# trans,^t([^wyA}&])w$,2,
291,ta1a2~3,ta1aw~a3,1.w.3,\1.w.\2,BACKOFF,[STEM-IV],ta1aw~a3,lex:ta1aw~a3,lex:ta\1aw~a\2,ta1aw~a3,ta\1aw~a\2,ta1aw~a3/IV,ta\1aw~a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])w([^nwyA}&])$,73,
292,ta1a2~3,ta1ay~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-IV],ta1ay~a3,lex:ta1ay~a3,lex:ta\1ay~a\2,ta1ay~a3,ta\1ay~a\2,ta1ay~a3/IV,ta\1ay~a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])y([^nwyA}&])$,42,
293,ta1a2~3,ta1ay~a3,1.y.n,\1.y.n,BACKOFF,[STEM-IV],ta1ay~a3,lex:ta1ay~an,lex:ta\1ay~an,ta1ay~an,ta\1ay~an,ta1ay~an/IV,ta\1ay~an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^t([^wyA}&])yn$,6,
294,ta1A2a3,ta1A2aY,1.2.w,\1.\2.w,BACKOFF,[STEM-IV],ta1A2,lex:ta1A2aY,lex:ta\1A\2aY,ta1A2,ta\1A\2,ta1A2/IV,ta\1A\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])A([^wyA}&])$,11,
295,ta1a2o3a4,ta1a>o3a4,1.>.3.4,\1.>.\2.\3,BACKOFF,[STEM-IV],ta1a>o3a4,lex:ta1a>o3a4,lex:ta\1a>o\2a\3,ta1a>o3a4,ta\1a>o\2a\3,ta1a>o3a4/IV,ta\1a>o\2a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])A([^wyA}&])([^nwyA}&])$,1,
296,ta1A2a3,ta1Awa3,1.w.3,\1.w.\2,BACKOFF,[STEM-IV],ta1Awa3,lex:ta1Awa3,lex:ta\1Awa\2,ta1Awa3,ta\1Awa\2,ta1Awa3/IV,ta\1Awa\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])Aw([^nwyA}&])$,28,
297,ta1A2a3,ta1A2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-IV],ta1A2~,lex:ta1A2~,lex:ta\1A\2~,ta1A2~,ta\1A\2~,ta1A2~/IV,ta\1A\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,v-suff,,a-# gem trans,^t([^wyA}&])A([^nwyA}&])$,17,
298,ta1A2a3,ta1A2~,1.2.3,\1.\2.\2,BACKOFF,[STEM-IV],ta1A2i3,lex:ta1A2~,lex:ta\1A\2~,ta1A2i3,ta\1A\2i\2,ta1A2i3/IV,ta\1A\2i\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,c-suff,,a-# gem trans,^t([^wyA}&])A([^nwyA}&])\2$,17,
299,ta1a2o3a4,ta1a2o3a4,1.2.3.n,\1.\2.\3.n,BACKOFF,[STEM-IV],ta1a2o3a4,lex:ta1a2o3an,lex:ta\1a\2o\3an,ta1a2o3an,ta\1a\2o\3an,ta1a2o3an/IV,ta\1a\2o\3an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^t([^wyA}&])([^wyA}&])([^wyA}&])n$,16,
300,ta1a2o3a4,ta1awo3a4,1.w.3.4,\1.w.\2.\3,BACKOFF,[STEM-IV],ta1awo3a4,lex:ta1awo3a4,lex:ta\1awo\2a\3,ta1awo3a4,ta\1awo\2a\3,ta1awo3a4/IV,ta\1awo\2a\3/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])w([^wyA}&])([^nwyA}&])$,5,
301,ta1a2~3,ta1aw~aY,1.w.y,\1.w.y,BACKOFF,[STEM-IV],ta1aw~,lex:ta1aw~aY,lex:ta\1aw~aY,ta1aw~,ta\1aw~,ta1aw~/IV,ta\1aw~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])w$,8,
302,ta1A2a3,ta1A2a3,1.2.n,\1.\2.n,BACKOFF,[STEM-IV],ta1A2a3,lex:ta1A2an,lex:ta\1A\2an,ta1A2an,ta\1A\2an,ta1A2an/IV,ta\1A\2an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^t([^wyA}&])A([^wyA}&])n$,13,
303,ta1a2~3,ta1a2~aY,1.2.w,\1.\2.w,BACKOFF,[STEM-IV],ta1a2~,lex:ta1a2~aY,lex:ta\1a\2~aY,ta1a2~,ta\1a\2~,ta1a2~/IV,ta\1a\2~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])([^wyA}&])$,17,
304,ta1a2~3,ta1ay~a3,1.w.3,\1.w.\2,BACKOFF,[STEM-IV],ta1ay~a3,lex:ta1ay~a3,lex:ta\1ay~a\2,ta1ay~a3,ta\1ay~a\2,ta1ay~a3/IV,ta\1ay~a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])y([^nwyA}&])$,3,
305,ta1a2~3,ta1aw~a3,1.w.n,\1.w.n,BACKOFF,[STEM-IV],ta1aw~a3,lex:ta1aw~an,lex:ta\1aw~an,ta1aw~an,ta\1aw~an,ta1aw~an/IV,ta\1aw~an/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#n a-# trans,^t([^wyA}&])wn$,5,
306,ta1A2a3,ta1AwaY,1.w.y,\1.w.y,BACKOFF,[STEM-IV],ta1Aw,lex:ta1AwaY,lex:ta\1AwaY,ta1Aw,ta\1Aw,ta1Aw/IV,ta\1Aw/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])Aw$,3,
307,ta1a2~3,ta1a>~a3,1.>.3,\1.>.\2,BACKOFF,[STEM-IV],ta1a>~a3,lex:ta1a>~a3,lex:ta\1a>~a\2,ta1a>~a3,ta\1a>~a\2,ta1a>~a3/IV,ta\1a>~a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])A([^nwyA}&])$,2,
308,ta1a2~3,ta1a>~a3,1.y.3,\1.y.\2,BACKOFF,[STEM-IV],ta1a>~a3,lex:ta1a>~a3,lex:ta\1a>~a\2,ta1a>~a3,ta\1a>~a\2,ta1a>~a3/IV,ta\1a>~a\2/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,a-# trans,^t([^wyA}&])A([^nwyA}&])$,1,
309,ta1a2~3,ta1a>~aY,1.>.y,\1.>.y,BACKOFF,[STEM-IV],ta1a>~,lex:ta1a>~aY,lex:ta\1a>~aY,ta1a>~,ta\1a>~,ta1a>~/IV,ta\1a>~/IV,na,pos:verb asp:i vox:a gen:_ num:_,,,#-aY a-# trans,^t([^wyA}&])A$,1,
