ZAlim	adj	4
$Ayil	adj	4
Aixtanaq	verb	4
HAwaT	verb	4
mitkas~ar	adj	4
nab~a$	verb	4
EalAj	noun	4
bawk~	noun	4
miykAb	noun	4
Aistaxdam	verb	4
$amsiy~	adj	4
Aajnabiy	adj	4
mixaT~aT	adj	4
mibaT~al	adj	4
tamtama	verb	4
taSdiyq	noun	4
waHd	noun	4
hal~	verb	4
AinsamaE	verb	4
miznap	noun_prop	4
AiyjAb	noun	4
timal~ak	verb	4
vanaY	verb	4
gAyap	noun_prop	4
fax*	noun	4
Tafar	verb	4
marHuwm	adj	4
daf$	adj	4
AiHrAj	noun	4
HamAs	noun	4
Easal	noun	4
miHti$ir	adj	4
galab	verb	4
AaSAb	verb	4
waraq	noun	4
Ea*ar	verb	4
SAHib	adj	4
saraq	verb	4
riyAl	noun	4
wAqiy	adj	4
Aajal	interj	4
HiwAr	noun	4
Eamal	noun	4
bAqap	noun	4
muhtaz~	adj	4
lamsap	noun	4
AiHtak~	verb	4
AugmaY	verb	4
EA}iliy~	adj	4
waqfap	noun	4
miEaq~ad	adj	4
$abah	noun	4
tisaE	noun_num	4
bi$kArap	noun	4
dal~uwE	adj	4
ki*b	noun	4
zawAl	noun	4
sAyar	verb	4
miSTiniE	adj	4
Tay~ar	verb	4
rAEiy	adj	4
Aiftakar	verb	4
xaf~af	verb	4
tAm~	adj	4
qAyiil	adj	4
Aaxbal	adj	4
qafTap	noun	4
mitEam~id	adj	4
xAnuwm	noun	4
$Endk	noun_prop	4
milAHiZ	adj	4
bardAn	adj	4
$rAyj	noun	4
jayb	noun	4
Eafw	noun	4
Aalla~hum~a	noun_prop	4
jid~iy	adj	4
rAEaY	verb	4
bad~aY	verb	4
baT~	verb	4
$araH	verb	4
ma$y	noun	4
laHm	noun	4
raj~aE	verb	4
zayn	noun	4
majruwH	adj	4
xalaq	verb	4
taHar~aY	verb	4
law~aE	verb	4
daEam	verb	4
EAmil	noun	4
ma$Ear	noun	4
jAmal	verb	4
nadmAn	adj	4
waTan	noun	4
SuEuwbap	noun	4
AinfiEAl	noun	4
xarsAn	adj	4
fuqdAn	noun	4
$iriyk	noun	4
maxnuwq	adj	4
xibAl	noun	4
saqf	noun	4
AimtaHan	verb	4
Earuwsap	noun	4
fAr	verb	4
Zarf	noun	4
tilaEvam	verb	4
AiHlaw~	verb	4
$AEir	noun	4
baw$	noun	4
sawAd	noun	4
TAbiq	noun	4
layit	noun	4
sitiy	noun	4
miHayd	noun_prop	4
miraw~iH	adj	4
Aayiskiraym	noun	4
lAE	verb	4
laEal~	verb_pseudo	4
luzuwm	noun	4
qaSiydap	noun	4
rakD	noun	4
burtuqAl	noun	4
kuli~y~ap	noun	4
fajr	noun_prop	4
vabAn	noun	4
DArib	adj	4
sam~	noun	4
tikaw~an	verb	4
migay~im	adj	4
gar$ap	noun	4
Ait~ijAh	noun	4
Ainxa$~	verb	4
AamriykA	noun_prop	4
Eab~al	verb	4
gurbap	noun	4
manaY	noun	4
dah	pron_dem	4
AfAAA	noun_prop	4
Taf~ar	verb	4
sab~	noun	4
Zuhr	noun_prop	4
malH	noun	4
>aElaY	verb	4
Zulmap	noun	4
SAdaf	verb	4
nit	noun	4
mitHam~is	adj	4
nAriy~	adj	4
Aitdar~as	verb	4
tAfih	adj	4
$Arib	adj	4
>awn	noun	4
kiyuwt	adj	4
hawA'	noun	4
maEluwm	noun	4
qay~al	verb	4
rafas	verb	4
Ayah	interj	4
*am~a	verb	4
AiEdAdiy	adj	4
$iway~ix	noun_prop	4
vab~at	verb	4
tahay~a>	verb	4
Hariyr	noun	4
AintibAh	noun	4
Ha*~ar	verb	4
Ait*ak~ar	verb	4
$Ariy	adj	4
kuwriy	adj	4
duEA'	noun	4
tasak~ar	verb	4
magruwr	adj	4
wal~aE	verb	4
mArkap	noun	4
lAEab	verb	4
tiqahwaY	verb	4
tizaHlaq	verb	4
Zufur	noun	4
*ayl	noun	4
HuSAn	noun	4
Aivnayni	noun	4
Ai$tiyAq	noun	4
qadar-ui	verb	4
tiEa*~ar	verb	4
AinHaT~	verb	4
taEad~al	verb	4
maqfuwl	adj	4
Hum~aY	noun	4
dAx	verb	4
saf~ar	verb	4
HalAFh	noun	4
TAq	verb	4
gaS~	verb	4
wizAr	noun	4
nA$~	adj	4
basmap	noun	4
gAyaD	verb	4
taEar~uf	verb	4
xAs	verb	4
dilx	noun	4
mAd~a	noun	4
His~	noun	4
xaymap	noun_prop	4
Eahd	noun	4
nAqap	noun	4
xad~Amap	noun	4
ful~ap	noun	4
kibriyt	noun	4
wAxi*	adj	4
banaY	verb	4
mitHaj~ib	adj	4
daEnap	noun	4
SAn	verb	4
Hin~iyp	noun	4
muHADarap	noun	4
$urTiy~	noun	4
TalAq	noun	4
sidA	adv	4
n	abbrev	4
$	punc	4
mitgay~ir	adj	4
Ai$HAl_	pron_interrog	4
ruTab	noun	4
xaw~az	verb	4
bay*Am	noun	4
quTn	noun	4
manAl	noun_prop	4
radiy	verb	4
*Ab	verb	4
tiyad~ad	verb	4
kAbat$iynuw	noun	4
taHDiyriy	adj	4
$Ahaq	verb	4
SabiyHap	noun_prop	4
TAyiE	adj	4
sibAl	noun	4
Aibn	noun	4
jal~Abiy~ap	noun	4
tamviyl	noun	4
fiys	noun	4
HArab	noun_prop	4
tiwah~am	verb	4
valj	noun	4
hanAd	noun_prop	4
riyADiy~	adj	4
zilayg	noun	4
nawEiy~ap	noun	4
EuTuwrap	noun	4
lift	noun	4
mirsAl	noun	4
far~aT	verb	4
gAdiy	noun	4
Habl	noun	4
rajab	noun_prop	4
mi$Eal	noun_prop	4
Eamd	noun	4
dArak	verb	4
midaxan	noun	4
mitka$~ix	adj	4
Aakram	adj_comp	4
malAk	noun_prop	4
tavAwab	verb	4
mitmal~al	adj	4
taqliyd	noun	4
mafzuwE	adj	4
rama$	noun	4
saEaY	verb	4
faTiyrap	noun	4
gAsil	adj	4
Eaz~Am	noun_prop	4
miHay~ar	adj	4
SAliH	noun_prop	4
naSaH	verb	3
timat~aE	verb	3
Aajmal	adj_comp	3
waHaydap	adj	3
timakyaj	verb	3
Hasad	verb	3
Easaliy~	adj	3
gazAl	noun	3
ta>xiyr	noun	3
mal>ak	noun	3
bAlag	verb	3
Ainmal~	verb	3
muHraj	adj	3
tawaf~aY	verb	3
DAyiq	verb	3
mitDAyiq	noun	3
yatiym	noun	3
makAnap	noun	3
qaDA'	noun	3
AistaEbaT	verb	3
nuwmap	noun	3
mixar~ib	adj	3
gadA	verb	3
law~aY	verb	3
sA*ij	adj	3
mufaD~al	adj	3
walhAn	adj	3
suhuwlap	noun	3
wardap	noun	3
tgaT~aY	verb	3
kitAbap	noun	3
fiDil	verb	3
Aayn	adv_interrog	3
ruwmAnsiy	adj	3
mufAji}	adj	3
AistiEjAb	noun	3
kuwAfiyrap	noun	3
malikap	noun	3
muEal~	adj	3
daw~Amap	noun	3
tawaZ~af	verb	3
Ainjiliyziy	adj	3
taEliyq	noun	3
sit~	noun	3
Ei$rap	noun	3
tiqaniy~ap	noun	3
Ear~af	verb	3
AabaY	noun	3
waliy	verb	3
tAbiE	verb	3
Tariyqap	verb	3
biTAqap	noun	3
$iy$ap	noun	3
muglaq	adj	3
Saj	adv	3
faTar	verb	3
*Akar	verb	3
Ainka$af	verb	3
matruws	adj	3
jazr	noun	3
Aaxi*	adj	3
kuHliy	adj	3
tafAhum	noun	3
AataY	verb	3
ha*uwh	pron_dem	3
qAm	noun	3
taqar~ab	verb	3
hidiy~ap	noun	3
mustaHiyl	noun	3
waf~ar	verb	3
EA$ir	adj_num	3
SAd~	adj	3
AaSEab	adj_comp	3
mutamas~ik	adj	3
waD~aH	verb	3
HAdiy	adj_num	3
AinHal~	verb	3
xab~aY	verb	3
jaras	noun	3
bahdal	verb	3
mit>av~ir	adj	3
gAyaZ	verb	3
faqd	noun	3
malak	verb	3
Eid~ap	noun	3
tilk	pron_dem	3
AarbiEA'	noun	3
tamAm	noun	3
raHiyl	noun	3
janAH	noun	3
muHAwalap	noun	3
Ha*ar	noun	3
xalf	noun	3
HikAyap	noun	3
qaTrap	noun	3
Eawdap	noun	3
zamiyl	noun	3
AanAqap	noun	3
mizAjiy	adj	3
taEAmal	verb	3
Hasab	noun	3
majmuwEap	noun	3
EinwAn	noun	3
mutanAvir	adj	3
AihmAl	noun	3
qirA'ap	noun	3
AaTwal	adj_comp	3
taraq~ab	verb	3
mistar	noun	3
kawmiydiynuw	noun	3
Habas	verb	3
*AbiH	adj	3
AindifAE	noun	3
raH~ab	verb	3
EA}ilap	noun	3
AimtalA	verb	3
qirAyap	noun	3
Eabas	verb	3
naqaS	verb	3
jidAr	noun	3
rA}iE	adj	3
ta$Arak	verb	3
maEaz~ap	noun	3
faS~al	verb	3
malja>	noun	3
wajad	verb	3
AaxfaY	verb	3
kA}in	noun	3
mad~	noun	3
mujrim	adj	3
murab~iy	noun	3
HAn	verb	3
jabaruwt	noun	3
zal~	verb	3
Aavar	noun	3
HijAb	noun	3
HasAsiy~ap	noun	3
Eabrap	noun	3
Ain~	conj_sub	3
muftariq	adj	3
gADib	adj	3
namA	verb	3
muEAnAp	noun	3
bimA	conj_sub	3
Hal~aq	verb	3
HAqid	adj	3
mas&uwl	adj	3
majbuwr	adj	3
gAdap	noun_prop	3
muntahiy	adj	3
Ait~ajah	verb	3
makbuwt	adj	3
Eal~uwh	noun_prop	3
sab~ab	verb	3
war~aY	verb	3
tagad~aY	verb	3
Day~iq	adj	3
fa>r	noun	3
tamaw~uj	noun	3
Tiyb	noun	3
Ei$q	noun	3
jay$	noun	3
dawrap	noun	3
skArf	noun	3
Eay~an	verb	3
muriyH	adj	3
EaZmap	noun	3
tamak~an	verb	3
bAriz	adj	3
naq$ap	noun	3
$Ayib	adj	3
maxluwq	noun	3
viqal	noun	3
na$ad	verb	3
ba>s	noun	3
zawd	adj	3
Aan~ab	verb	3
Aunvawiy~	adj	3
AiEtafas	verb	3
SAb	verb	3
zAr	verb	3
lamaE	verb	3
Eajab	noun	3
tiwas~aE	verb	3
HakaY	verb	3
mabruwk	noun	3
tawAjud	noun	3
gaTA	noun	3
ramAdiy~	adj	3
nisbiy~	adj	3
wajbap	noun	3
muHad~ad	adj	3
maqliy	adj	3
xiyAr	noun	3
Aitdax~al	verb	3
tasAnad	verb	3
$ay~At	noun	3
Sadaqap	noun	3
*ukuwriy~	adj	3
EAlamiy~	adj	3
migarbil	adj	3
ti$ak~aY	verb	3
xArijiy	adj	3
xar~aE	verb	3
dawxap	noun	3
Tab~Ax	noun	3
AirtaxaY	verb	3
$iway~ap	noun	3
yamiyn	adj	3
Hadiydap	noun	3
mAd~	adj	3
Aax~	verb_nom	3
kariyh	adj	3
dAfiy	adj	3
Aajl	noun	3
taraf	noun	3
sab~aH	verb	3
midal~iE	adj	3
Haliyl	noun	3
talaw~am	verb	3
>amr	noun	3
sukuwn	noun	3
AitEar~af	verb	3
tasam~aE	verb	3
Ai*AEap	noun	3
$afaY	verb	3
Aa$qar	adj	3
kal~af	verb	3
EayArap	noun	3
gibnap	noun	3
balA$	noun	3
diy	pron_dem	3
bilAy	noun	3
kurap	noun	3
falaE	verb	3
$At	verb	3
tisal~aY	verb	3
qiyr	noun	3
mazH	noun	3
Eibrap	noun	3
AarbaEyin	noun_num	3
Aistalam	verb	3
dajAj	noun	3
$ahiy~ap	noun	3
Ei$riyn	noun_num	3
mixbAp	noun	3
AistikAn	noun	3
Eavrap	noun	3
tarHiyb	noun	3
Aah	verb_nom	3
tAyih	adj	3
AaqSaY	adj_comp	3
muTiyE	adj	3
dAfin	adj	3
*A	pron_dem	3
maHA	verb	3
dAyix	adj	3
xab~aS	verb	3
DaHiy~ap	adj	3
riymuwh	noun_prop	3
Eil~ap	noun	3
HiwATap	noun	3
mifaw~il	adj	3
AiEtibAr	noun	3
$ibh	noun	3
Eunf	noun	3
quwTiy	adj	3
sahar	noun	3
mas~ax	verb	3
qAfil	adj	3
SArim	adj	3
bay~aD	verb	3
nAjiH	adj	3
sAdap	adj	3
AinqalaE	verb	3
yAbis	adj	3
Sam~	verb	3
Eafawiy~ap	noun	3
gafar	verb	3
AagraY	verb	3
manduwb	noun	3
$axaT	verb	3
sAmiE	adj	3
xAyis	noun	3
tirADaY	verb	3
wivaq	verb	3
hiyAtap	noun	3
Aawb~	interj	3
tartiyb	noun	3
wadAEap	noun	3
ka>an~a	verb_pseudo	3
AaEmaY	adj	3
$amEap	noun	3
Aibtala$	verb	3
Aix~iyh	interj	3
biristiyj	noun	3
yam	interj	3
xasArap	noun	3
daf~aA	verb	3
$af~aY	verb	3
miTaw~al	adj	3
saf~al	verb	3
xa$~	verb	3
miTal~iE	adj	3
zahbap	noun	3
manZar	noun	3
daH~	noun	3
tiHam~as	verb	3
miEa*~ib	adj	3
AaTraY	verb	3
haw~an	verb	3
xFAf	verb	3
mafDuwH	adj	3
daf~aAyap	noun	3
AinfaEal	verb	3
Has~aAs	adj	3
SabE	noun	3
EitAb	noun	3
mAlik	adj	3
mamnuwE	adj	3
AiqtanaE	verb	3
xarbaTap	noun	3
riDA	noun	3
buwmap	noun	3
Haqiyqap	noun	3
qur|n	noun	3
dAq~	adj	3
wAEaY	verb	3
tiqaT~aE	verb	3
SaHSaH	verb	3
xAr	verb	3
niskAfiyh	noun	3
kawn	noun	3
HaZiyrap	noun	3
hudb	noun	3
sAlim	adj	3
tizah~ab	verb	3
taHaw~aT	verb	3
midax~an	noun	3
AfAA	verb_nom	3
zukAm	noun	3
Hil~	noun	3
xas~	verb	3
qar~	verb	3
Hajm	noun	3
ruwbinz	noun_prop	3
jAlis	noun	3
var~	noun	3
may~aAr	noun_prop	3
bayh	noun	3
bayAt	noun	3
jumEap	noun_prop	3
AazAd	verb	3
kab~	verb	3
baliy	verb	3
hajir	noun	3
Aiftaxar	verb	3
Aiy~A	pron_dem	3
lAf	verb	3
rayd	noun_prop	3
mamzuwr	adj	3
HAyal	verb	3
EabAlap	noun	3
fara$	verb	3
kawAr	noun	3
ba$rap	noun	3
miyaw~id	adj	3
tiHanHan	verb	3
yuwAlap	noun	3
miEaT~ir	adj	3
mitEaT~ir	adj	3
qAwam	verb	3
$id~ap	noun	3
hiyr	noun_prop	3
HAmil	noun	3
mi$tihiy	adj	3
tiSaw~ar	verb	3
$akaY	verb	3
EnlAtk	noun_prop	3
xariyT	noun	3
HajAj_	noun	3
rifqap	noun	3
muwAfaqap	noun	3
rams	noun	3
lawlA	conj_sub	3
dajAjap	noun	3
DuHaY	noun	3
xAm	adj	3
misriE	noun	3
hAhAhAy	interj	3
AiHtar~	verb	3
taf~	verb	3
misayTir	adj	3
musAEadap	noun	3
vaman	noun	3
dufEap	noun	3
Aaj~al	verb	3
rak~ib	verb	3
DilE	noun	3
qub~aEap	noun	3
tagalgal	verb	3
takab~ur	noun	3
miyruw	noun_prop	3
Tabax	verb	3
tiEam~aq	verb	3
mirAyap	noun	3
sitr	noun	3
tirAjaE	verb	3
handasap	noun	3
xilAl	noun	3
Aingaras	verb	3
biytzA	noun	3
tamAlak	verb	3
ASfar	adj	3
kuHl	noun	3
yAsir	noun_prop	3
yaE	interj	3
mixmaliy	adj	3
qiTaEap	noun	3
diyawr	noun_prop	3
taEab~av	verb	3
siyjArap	noun	3
fAH	verb	3
muwdiyl	noun	3
misak~ir	adj	3
bilAk	noun	3
taSwiyr	noun	3
ravaY	verb	3
farAg	noun	3
sad~aH	verb	3
AitwaD~aY	verb	3
mutafay~iq	adj	3
baskawt	noun	3
miEaw~i*ap	noun	3
Aazraq	adj	3
Aashal	adj_comp	3
kasal	noun	3
na$AT	noun	3
Tuwlap	noun	3
taTab~al	verb	3
ma*al~ap	noun	3
muniyrap	noun_prop	3
Aa	interj	3
hAmis	adj	3
$urb	noun	3
Ainkama$	verb	3
AiksiswAr	noun	3
SAliH	noun	3
EAb	verb	3
jAlAksiy	noun	3
musaT~aH	adj	3
kArfuwr	noun	3
him~ap	noun	3
xirTiy	adj	3
naxlap	noun	3
qaw~aY	verb	3
tiran~aH	verb	3
$amax	verb	3
fAkihap	noun	3
rajiym	adj	3
rama$	verb	3
jibn	noun	3
qil~ap	noun	3
kabAb	noun	3
Aft$lt	noun_prop	3
maEluwm	adj	3
Eay~Arap	noun	3
kawrnfiliks	noun	3
jar~aY	verb	3
mawdiyl	noun	3
faxm	adj	3
lAq	verb	3
AinHaraj	verb	3
minhad~	adj	3
T$wnh	noun_prop	3
Hur~	adj	3
naha$	verb	3
EaraD	noun	3
qAs	verb	3
xaTar	noun	3
zift	adj	3
vum~	conj	3
wi$	pron_exclam	3
laTiyf	noun_prop	3
galAyap	noun_prop	3
fAsid	adj	3
Tar~	adj	3
ϑ	punc	3
dawbiy	noun	3
>axa*	verb	3
faj~ar	verb	3
HAzim	adj	3
siyAfy	noun_prop	3
$An	noun	3
liHyap	noun	3
Aawhaw	interj	3
minAqir	noun	3
–	punc	3
ra$~uwd	noun_prop	3
|tiy	adj	3
EAm	noun	3
$ATir	adj	3
waSf	noun	3
laHZ	noun	3
laf~ap	noun	3
daE~am	verb	3
masbaH	noun	3
gAyap	noun	3
maqSuwd	adj	3
*iyl	noun	3
habal	noun	3
qafAF	noun	3
nAr	adj	3
badan	noun	3
AaE*ab	adj_comp	3
bAyiE	adj	3
AilhAm	noun	3
*AE	verb	3
rAyap	noun	3
wAH	verb	3
Algwy	noun_prop	3
hAy	interj	3
masmuwH	adj	3
naTaH	verb	3
tays	noun	3
gunaym	noun_prop	3
“	punc	3
badY	verb	3
raH	part_fut	3
AahAn	verb	3
ganAp	noun	3
riyADiy	adj	3
EinAyap	noun	3
laSqap	adj	3
Eaqal	verb	3
><	punc	3
maHaq	verb	3
Eajwz	noun	3
Eumiyruwh	noun_prop	3
Hawy	noun	3
ja*~Ab	adj	3
maraq	verb	3
galuw	noun	3
EimAd	noun_prop	3
sitAr	noun_prop	3
tiEad~al	verb	3
bawdrap	noun	3
AaHmar	noun	3
daH~	verb	3
xaliyfAn	noun_prop	3
jin~	noun	3
ziT~iy	adj	3
rimawnt	noun	3
mibaw~iz	noun	3
fAyiq	adj	3
daf~ar	verb	3
mawz	noun_prop	3
Ainfaj~a	verb	3
Ainkab~	verb	3
tarjam	verb	3
Eaw~aA$	noun_prop	3
war~Aniy	adj	3
jilas	verb	3
HAyis	adj	3
zaw~ad	verb	3
mistaEjib	adj	3
AaxDar	noun	3
AaTAE	verb	3
malhaY	noun	3
qirTAs	noun	3
mitDay~iq	adj	3
DamAn	noun	3
gar$uwb	noun	3
sikayniy	adj	3
zaHlAqap	noun	3
kawrs	noun	3
$aEbiy~ap	noun	3
qabil	verb	3
Earab_	noun	3
kiyuwd	noun_prop	3
dik~ap	noun	3
zayn	interj	3
qa$Eariyrap	noun	3
mAbsn	noun_prop	3
kuwE	noun	3
Eaybap	noun	3
maHTuwT	adj	3
taw~aAb	noun	3
minaY	noun_prop	3
mariD	verb	3
tikaf~al	verb	3
fAynal	noun	3
xuluq	adj	3
nisyAn	noun	3
EAlaj	verb	3
tAbiE	adj	3
gabrap	noun	3
$at~at	verb	3
qidr	noun	3
siwAr	noun	3
AawlaY	adj_comp	3
sAd~	adj	3
migal~iT	adj	3
$afaqap	noun	3
manTiqiy	adj	3
diy	abbrev	3
AiHtal~	verb	3
daEwap	noun	3
Eam~	verb	3
AitEa$~A	verb	3
muqAbil	noun	3
gazal	noun	3
fuwbiyA	noun	3
>alyas	noun	3
ga$~	verb	3
SawbaE	noun	3
tamal~uk	noun	3
rAfiD	adj	3
kab~ar	verb	3
nagzap	noun	3
Aalbawm	noun	3
sandway$	noun	3
wAwA	noun	3
fAtin	adj	2
Aahl	noun	2
AibtadA	verb	2
Sag~ar	verb	2
Easaliy~	noun	2
ziy~	noun	2
Sugr	noun	2
Aaglabiy~ap	noun	2
xaluwq	adj	2
mitxab~il	adj	2
mutay~am	adj	2
siytiy	noun_prop	2
dAriy	adj	2
t>ax~ar	verb	2
dAfiE	verb	2
saraTAn	noun	2
sArp	noun_prop	2
ziEil	verb	2
munAsbap	noun	2
$ab~	verb	2
Aintarn~it	noun	2
wa	part	2
fatHap	adj	2
SAd	noun	2
Huwriy~ap	noun	2
laTiyfp	noun_prop	2
HalAp	noun	2
firA$ap	noun	2
buraw$	noun	2
Aaxa*a	verb	2
lu&m	noun	2
Aablap	noun	2
Aayap	noun	2
nusxap	noun	2
tanAmiy	noun	2
AiEjAb	noun	2
waliyd	noun	2
Ea$A'	noun	2
EAzim	noun	2
sAlifp	noun	2
EalaY	noun	2
miHtAj	noun	2
EuqbaY	noun	2
sukAn	noun	2
Saf~aq	verb	2
Ainbahar	verb	2
sAzij	adj	2
biriyTAniy	adj	2
lugap	noun	2
mit~ifiq	adj	2
Aarqad	verb	2
muhim~ap	noun	2
EuSfuwr	noun	2
Hajar	noun	2
wajaE	adj	2
timad~aH	verb	2
lAv	verb	2
tafaD~al	verb	2
faS~	noun	2
migAzalap	noun	2
qisim	verb	2
AasmarAniy	adj	2
dalAl	noun	2
AasmaY	verb	2
hiwAyap	noun	2
DaH~aY	verb	2
qaz~	verb	2
bitruwl	noun	2
maksiykiy	adj	2
sity	noun_prop	2
fAl	noun	2
wahaY	verb	2
minqihir	noun	2
galaq	verb	2
miqaT~aE	adj	2
muxiyf	adj	2
xal~	verb	2
EafaY	verb	2
Aabrad	adj_comp	2
had~iy	verb	2
TAliE	noun	2
ja*b	noun	2
xaliy~	adj	2
$ar~ad	verb	2
muxab~a>ap	noun	2
Aak~id	verb	2
lAbis	noun	2
rajA	verb	2
raH	verb	2
kAbuws	noun	2
xA	noun	2
Hilaywap	adj	2
Hab	verb	2
EaSab	verb	2
jAriH	adj	2
mitEaw~id	noun	2
yAmA	noun	2
junuwn	noun	2
Aaxrap	noun	2
sabaH	verb	2
qad~im	verb	2
miy~ap	noun_num	2
zawjap	noun	2
$iyk	noun	2
Aitzaw~aj	verb	2
Eaz~	verb	2
EAjab	verb	2
Ha$ar-iu	verb	2
manAHap	noun	2
zaynap	adj	2
nisiyb	noun	2
kArih	adj	2
naEam	verb_nom	2
AadmaE	verb	2
xabal	verb	2
At~aSal	verb	2
taEbAn	noun	2
AitsAnad	verb	2
mustaqbaliy~	adj	2
AintixAb	noun	2
han~A	verb	2
Hadiyqap	noun_prop	2
ZalAm	noun_prop	2
baEvarap	noun	2
laysa	verb_nom	2
Haqiybap	noun	2
tawAraY	verb	2
AaHDar	verb	2
dandan	verb	2
bariyq	noun	2
jibiyn	noun	2
zaHaf	verb	2
saHAb	noun	2
mar'	noun	2
talA$iy	noun	2
maliy'	adj	2
kifAH	noun	2
AiHtamal	verb	2
Ainta$ar	verb	2
AistawlaY	verb	2
AiEtirAf	noun	2
sal~aY	verb	2
duwdap	noun	2
nAHiyap	noun	2
mu$aw~a$	adj	2
muwd	noun	2
kutlap	noun	2
mustamtiE	adj	2
saTr	noun	2
kuwz	noun	2
ramlap	noun	2
naqa$	verb	2
bas~	interj	2
mitmal~il	adj	2
mumil~	adj	2
Aaniyq	adj	2
Eajaz	verb	2
tarab~aY	verb	2
tafsiyr	noun	2
juwrj	noun_prop	2
suquwT	noun	2
tarab~aE	verb	2
AaSdar	verb	2
riymuwt	noun	2
muqad~imap	noun	2
AalmAniyA	noun_prop	2
xar~af	verb	2
Aankar	verb	2
tabar~A	verb	2
rAjiE	adj	2
TamEAn	adj	2
AaHraS	adj_comp	2
xaTA	verb	2
Aavbat	verb	2
muw	part_neg	2
Aaw~aliy~	adj	2
AiEtirAD	noun	2
mubAlAp	noun	2
mutahAlik	adj	2
kAfaH	verb	2
muEAmalap	noun	2
EAlap	noun	2
AinTarad	verb	2
xuluwd	noun_prop	2
falsafap	noun	2
$aqA	noun	2
rafiyE	adj	2
qAmuws	noun	2
AaxaS~	adj_comp	2
taEAsap	noun	2
Eadasap	noun	2
baTiy'	adj	2
AasaY	noun	2
SAraE	verb	2
duwb	noun	2
daxlap	noun	2
EiqAl	noun	2
tanaq~al	verb	2
tifaH~aS	verb	2
tanbiyh	noun	2
nazaf	verb	2
nawaY	noun	2
taSab~ar	verb	2
ma>sAp	noun	2
bAkiy	adj	2
dAxiliy~	adj	2
safiynap	noun	2
dumyap	noun	2
EaSar	verb	2
murAsil	noun	2
rAtib	noun	2
Aiftaham	verb	2
maSruwf	noun	2
AaTlaq	verb	2
haz~	noun	2
EAyar	verb	2
naEiym	noun	2
biriyTAnyA	noun_prop	2
mutaqaT~iE	adj	2
AiDA'ap	noun	2
qarSap	noun	2
nAqaz	verb	2
maktuwm	adj	2
Aimtad~	verb	2
ra$iyq	adj	2
DAHik	adj	2
Ainmad~	verb	2
hinA	adv	2
mistahtir	adj	2
AinqAl	verb	2
mA*A	pron_interrog	2
HirS	noun	2
AintihA'	noun	2
mumtAz	adj	2
AaHAT	verb	2
taTaw~ur	noun	2
tixaT~aY	verb	2
daq~aq	verb	2
tamtamap	noun	2
masaHa	verb	2
mi$wAr	noun	2
was~aE	verb	2
AinmaHaY	verb	2
subAt	noun	2
murtaEi$	adj	2
mustaqir~	adj	2
qabr	noun	2
gariq	verb	2
diq~ap	noun	2
$Amap	noun	2
taHad~iy	noun	2
muEal~aq	adj	2
mumtalak	noun	2
dafA	noun	2
HAmil	adj	2
hayh	verb_nom	2
fA'	verb	2
HlAth	noun_prop	2
farD	noun	2
mizah~ib	adj	2
fuTuwr	noun	2
Sam~uwn	noun	2
xubz	noun	2
nAZar	verb	2
binay~ap	noun	2
baE~ad	verb	2
Taf~a$	verb	2
EadAwap	noun	2
sAnid	adj	2
muxtaniq	adj	2
AalmAnyA	noun_prop	2
muwaS~iy	adj	2
Aahmal	verb	2
Aisa~b~aH	verb	2
EaDalap	noun	2
du$	noun	2
mar~ar	verb	2
xuruwj	noun	2
masAfap	noun	2
kAb	noun	2
na$~af	verb	2
$itA	noun	2
sa$war	verb	2
jaE~ad	verb	2
mujaE~ad	noun	2
Aista$war	verb	2
zirAEap	noun	2
layzik	noun	2
fArq	verb	2
manbaE	noun	2
nasiy	verb	2
dahan	verb	2
mutafAji}	adj	2
Eiz~ap	noun	2
gamar	verb	2
nadbap	noun	2
Aistakvar	verb	2
dayn	noun	2
katmap	noun	2
AinqabaD	verb	2
maHaT~ap	noun	2
gav~	verb	2
mi$T	noun	2
taEAlaj	verb	2
tawax~ar	verb	2
law~an	verb	2
$ad~a	verb	2
hamsap	noun	2
faTiym	noun_prop	2
wad~	verb	2
sitay$an	noun	2
taHas~ar	verb	2
TanAzap	noun	2
mawluwd	adj	2
haz~ar	verb	2
kasab	verb	2
Eamal	verb	2
lAzam	verb	2
ma$ruwm	noun	2
EaqAr	noun	2
hAb	verb	2
muhandis	noun	2
tiy$iyrt	noun	2
Siyniy~ap	noun	2
Eajalap	noun	2
AinDibAT	noun	2
bAy	noun	2
TAbuwr	noun	2
marsiydis	noun	2
Hasan	noun	2
xuAf	verb	2
AiltizAm	noun	2
madiyH	noun	2
Auxuw~ap	noun	2
Aistafaz~	verb	2
tawfiyq	noun	2
sikritiyr	noun	2
kiymbirliy	noun_prop	2
bariyd	noun	2
AidAriy~	adj	2
taHamHam	verb	2
gar~aq	verb	2
$awk	noun	2
*irAE	noun	2
mAkir	adj	2
muwAjahap	noun	2
TawaY	verb	2
wasiyE	adj	2
raHal	verb	2
Aistanad	verb	2
wasiyT	noun	2
HalAl	adj	2
manquwd	adj	2
Hay~ar	verb	2
sayf	noun	2
Eilwiy	adj	2
marsuwm	adj	2
ra$~ap	noun	2
rAS~	adj	2
faraq	verb	2
Ai*lAl	noun	2
takar~am	verb	2
taHak~am	verb	2
naql	noun	2
taHar~aj	verb	2
diEmap	noun	2
misaj~il	adj	2
Tuz~	verb_nom	2
narfaz	verb	2
