LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
559	OK-ONE	1	VERB.I3FP.AS.E0	>asA'	يُسِئنَهُ	yusi}nahu	5	OK		>a1aAo>	[s]	y/IV3FP+u/STEM+s/IV+i}/STEM+na/IVSUFF_SUBJ:3FP_MOOD:S+hu/XVSUFF_DO:3MS	do_badly;mismanage;harm;offend	[#-A' intrans u-#][#-iy' trans u-#]	[-][-]	P:[I3FP.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#-iy'+trans+u-#]_[CT:#-iy'+c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#+z-suff]	S:[I3FP.S]_[CS:c-suff+enc0]_[CT:trans||ditrans]_[CF:#^i||#^iy+#n]	pos:verb asp:i vox:a per:3 gen:f num:p mod:s enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
560	OK-ZERO-E0-PASS	0	VERB.I1S.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
561	OK-ZERO-E0-PASS	0	VERB.I1P.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	0
562	OK-ZERO-E0-PASS	0	VERB.I2MS.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
563	OK-ZERO-E0-PASS	0	VERB.I2FS.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	0
564	OK-ZERO-E0-PASS	0	VERB.I2D.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
565	OK-ZERO-E0-PASS	0	VERB.I2MP.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	0
566	OK-ZERO-E0-PASS	0	VERB.I2FP.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
567	OK-ZERO-E0-PASS	0	VERB.I3MS.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	0
568	OK-ZERO-E0-PASS	0	VERB.I3FS.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
569	OK-ZERO-E0-PASS	0	VERB.I3MD.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	0
570	OK-ZERO-E0-PASS	0	VERB.I3FD.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
571	OK-ZERO-E0-PASS	0	VERB.I3MP.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	0
572	OK-ZERO-E0-PASS	0	VERB.I3FP.PS.E0	>asA'			5	OK		>a1aAo>	[s]			[#-A' intrans u-#][#-iy' trans u-#]	[-][-]					PP0 XVox0 FSE0 PS0	1
573	OK-ONE	1	VERB.I1S.AS	>aDAf	أُضِيفَ	>uDiyfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	>/IV1S+u/STEM+Diyf/IV+a/IVSUFF_SUBJ:1S_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.S]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1S.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:1 gen:u num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
574	OK-ONE	1	VERB.I1P.AS	>aDAf	نُضِيفَ	nuDiyfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	n/IV1P+u/STEM+Diyf/IV+a/IVSUFF_SUBJ:1P_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.S]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1P.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:1 gen:u num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	1
575	OK-ONE	1	VERB.I2MS.AS	>aDAf	تُضِيفَ	tuDiyfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2MS+u/STEM+Diyf/IV+a/IVSUFF_SUBJ:2MS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MS.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MS.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:2 gen:m num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
576	OK-ONE	1	VERB.I2FS.AS	>aDAf	تُضِيفِي	tuDiyfiy	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2FS+u/STEM+Diyf/IV+iy/IVSUFF_SUBJ:2FS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FS.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FS.S]_[CS:#^iy+v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:2 gen:f num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	1
577	OK-ONE	1	VERB.I2D.AS	>aDAf	تُضِيفا	tuDiyfA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2D+u/STEM+Diyf/IV+A/IVSUFF_SUBJ:2D_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2D.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2D.S]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:a per:2 gen:u num:d mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
578	OK-ONE	1	VERB.I2MP.AS	>aDAf	تُضِيفُوا	tuDiyfuwA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2MP+u/STEM+Diyf/IV+uwA/IVSUFF_SUBJ:2MP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MP.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MP.S]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:a per:2 gen:m num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	1
579	OK-ONE	1	VERB.I2FP.AS	>aDAf	تُضِفنَ	tuDifna	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2FP+u/STEM+Dif/IV+na/IVSUFF_SUBJ:2FP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FP.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:trans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FP.S]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:a per:2 gen:f num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
580	OK-ONE	1	VERB.I3MS.AS	>aDAf	يُضِيفَ	yuDiyfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3MS+u/STEM+Diyf/IV+a/IVSUFF_SUBJ:3MS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MS.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MS.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:3 gen:m num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	1
581	OK-ONE	1	VERB.I3FS.AS	>aDAf	تُضِيفَ	tuDiyfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV3FS+u/STEM+Diyf/IV+a/IVSUFF_SUBJ:3FS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FS.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FS.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:3 gen:f num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
582	OK-ONE	1	VERB.I3MD.AS	>aDAf	يُضِيفا	yuDiyfA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3MD+u/STEM+Diyf/IV+A/IVSUFF_SUBJ:3MD_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MD.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MD.S]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:m num:d mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	1
583	OK-ONE	1	VERB.I3FD.AS	>aDAf	تُضِيفا	tuDiyfA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV3FD+u/STEM+Diyf/IV+A/IVSUFF_SUBJ:3FD_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FD.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FD.S]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:f num:d mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
584	OK-ONE	1	VERB.I3MP.AS	>aDAf	يُضِيفُوا	yuDiyfuwA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3MP+u/STEM+Diyf/IV+uwA/IVSUFF_SUBJ:3MP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MP.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:trans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MP.S]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:a per:3 gen:m num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	1
585	OK-ONE	1	VERB.I3FP.AS	>aDAf	يُضِفنَ	yuDifna	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3FP+u/STEM+Dif/IV+na/IVSUFF_SUBJ:3FP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FP.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:trans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FP.S]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:a per:3 gen:f num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 FSE0 PS0 XVox0 OK M0	0
586	OK-ONE	1	VERB.I1S.PS	>aDAf	أُضافَ	>uDAfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	>/IV1S+u/STEM+DAf/IV_PASS+a/IVSUFF_SUBJ:1S_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1S.S]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1S.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:1 gen:u num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
587	OK-ONE	1	VERB.I1P.PS	>aDAf	نُضافَ	nuDAfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	n/IV1P+u/STEM+DAf/IV_PASS+a/IVSUFF_SUBJ:1P_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I1P.S]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I1P.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:1 gen:u num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	0
588	OK-ONE	1	VERB.I2MS.PS	>aDAf	تُضافَ	tuDAfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2MS+u/STEM+DAf/IV_PASS+a/IVSUFF_SUBJ:2MS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MS.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MS.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:m num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
589	OK-ONE	1	VERB.I2FS.PS	>aDAf	تُضافِي	tuDAfiy	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2FS+u/STEM+DAf/IV_PASS+iy/IVSUFF_SUBJ:2FS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FS.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FS.S]_[CS:#^iy+v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:f num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	0
590	OK-ONE	1	VERB.I2D.PS	>aDAf	تُضافا	tuDAfA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2D+u/STEM+DAf/IV_PASS+A/IVSUFF_SUBJ:2D_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2D.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2D.S]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:2 gen:u num:d mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
591	OK-ONE	1	VERB.I2MP.PS	>aDAf	تُضافُوا	tuDAfuwA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2MP+u/STEM+DAf/IV_PASS+uwA/IVSUFF_SUBJ:2MP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2MP.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2MP.S]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:p per:2 gen:m num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	0
592	OK-ONE	1	VERB.I2FP.PS	>aDAf	تُضَفنَ	tuDafna	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV2FP+u/STEM+Daf/IV_PASS+na/IVSUFF_SUBJ:2FP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I2FP.S]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I2FP.S]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:2 gen:f num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
593	OK-ONE	1	VERB.I3MS.PS	>aDAf	يُضافَ	yuDAfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3MS+u/STEM+DAf/IV_PASS+a/IVSUFF_SUBJ:3MS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MS.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MS.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:3 gen:m num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	0
594	OK-ONE	1	VERB.I3FS.PS	>aDAf	تُضافَ	tuDAfa	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV3FS+u/STEM+DAf/IV_PASS+a/IVSUFF_SUBJ:3FS_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FS.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FS.S]_[CS:a-suff+v-suff+z-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:3 gen:f num:s mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
595	OK-ONE	1	VERB.I3MD.PS	>aDAf	يُضافا	yuDAfA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3MD+u/STEM+DAf/IV_PASS+A/IVSUFF_SUBJ:3MD_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MD.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MD.S]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:m num:d mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	0
596	OK-ONE	1	VERB.I3FD.PS	>aDAf	تُضافا	tuDAfA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	t/IV3FD+u/STEM+DAf/IV_PASS+A/IVSUFF_SUBJ:3FD_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FD.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FD.S]_[CS:A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:f num:d mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
597	OK-ONE	1	VERB.I3MP.PS	>aDAf	يُضافُوا	yuDAfuwA	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3MP+u/STEM+DAf/IV_PASS+uwA/IVSUFF_SUBJ:3MP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3MP.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:u-#+v-suff]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3MP.S]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay+enc0]	pos:verb asp:i vox:p per:3 gen:m num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	0
598	OK-ONE	1	VERB.I3FP.PS	>aDAf	يُضَفنَ	yuDafna	101	OK		>a1aAo3	[Dif][Daf][DAf][Diyf]	y/IV3FP+u/STEM+Daf/IV_PASS+na/IVSUFF_SUBJ:3FP_MOOD:S	add	[intrans u-#][intrans u-#][trans u-#][trans u-#]	[c-suff][c-suff][v-suff][v-suff]	P:[I3FP.S]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:intrans+u-#]_[CT:c-suff+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+>-#+a-#]	S:[I3FP.S]_[CS:c-suff]_[CT:-]_[CF:#n]	pos:verb asp:i vox:p per:3 gen:f num:p mod:s enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PP0 PS0 XVox0 OK M0	1
