SIGNATURE	LEMMA	DIAC	QC	COMMENTS	STATUS
NOM.FS.C.E0	jar~AH	jar~AHtuh	OK		
NOM.FD.C.E0	jar~AH	jar~AHtayonuh	OK		
NOM.FP.C.E0	jar~AH	jar~AHAtuh	OK		
NOM.FD.C.E0	>um~	>um~ayonuh	OK		
NOM.MP.C.E0	mabnaY	mabAniyh	OK		
NOM.MS.C.E0	rA'	rA'uh	OK		
NOM.MD.C.E0	rA'	rA'ayonuh	OK		
NOM.MP.C.E0	rA'	rA'Atuh	OK		
NOM.FP.C.E0	DaHiy~ap	DaHAyAh	OK		
NOM.MD.C.E0	maTAfiy	maTAfiyayonuh	OK		
NOM.MS.C.E0	luwliy	luwliyh	OK		
NOM.MD.C.E0	luwliy	luwliy~ayonuh	OK		
NOM.MP.C.E0	luwliy	luwliy~Atuh	OK		
NOM.MS.C.E0	>ajiyr	>ajiyruh	OK		
NOM.MS.C.E0	>ajiyr	>ajiyrtuh	OK		
NOM.MD.C.E0	>ajiyr	>ajiyrayonuh	OK		
NOM.MD.C.E0	>ajiyr	>ajiyrtayonuh	OK		
NOM.FS.C.E0	qanAp	qanAtuh	OK		
NOM.FD.C.E0	qanAp	qanAtayonuh	OK		
NOM.FP.C.E0	qanAp	qanawAtuh	OK		
NOM.FS.D.P0	daEwaY	Ald~aEw	PROB	class (fixed)	
NOM.FS.I	daEwaY	daEw	PROB	class (fixed)	
NOM.FS.C	daEwaY	daEw	PROB	class (fixed)	
NOM.FS.D.P0.E0	daEwaY		PROB	class (fixed)	
NOM.FS.C.E0	daEwaY	daEwuh	PROB	class (fixed)	
NOM.FD.D.P0	daEwaY	Ald~aEwitayon	PROB	class (fixed)	
NOM.FD.I	daEwaY	daEwitayon	PROB	class (fixed)	
NOM.FD.C	daEwaY	daEwitayon	PROB	class (fixed)	
NOM.FD.D.P0.E0	daEwaY		PROB	class (fixed)	
NOM.FD.C.E0	daEwaY	daEwitayonuh	PROB	class (fixed)	
NOM.FP.C.E0	daEwaY	daEwAtuh	OK		
NOM.FD.C.E0	faHwaY	faHwayonuh	OK		
NOM.MS.D.P0	fawDaY	AlfawD	PROB	class (fixed)	
NOM.MS.I	fawDaY	fawD	PROB	class (fixed)	
NOM.MS.C	fawDaY	fawD	PROB	class (fixed)	
NOM.MS.D.P0.E0	fawDaY		PROB	class (fixed)	
NOM.MS.C.E0	fawDaY	fawDuh	PROB	class (fixed)	
NOM.MD.D.P0	fawDaY	AlfawDayon	PROB	class (fixed)	
NOM.MD.I	fawDaY	fawDayon	PROB	class (fixed)	
NOM.MD.C	fawDaY	fawDayon	PROB	class (fixed)	
NOM.MD.D.P0.E0	fawDaY		PROB	class (fixed)	
NOM.MD.C.E0	fawDaY	fawDayonuh	PROB	class (fixed)	
NOM.FD.D.P0	taqwaY	Alt~aqwAtayon	PROB	COND (FIXED)	
NOM.FD.I	taqwaY	taqwAtayon	PROB	COND (FIXED)	
NOM.FD.C	taqwaY	taqwAtayon	PROB	COND (FIXED)	
NOM.FD.D.P0.E0	taqwaY		PROB	COND (FIXED)	
NOM.FD.C.E0	taqwaY	taqwAtayonuh	PROB	COND (FIXED)	
NOM.FP.D.P0	taqwaY	Alt~aqwayAt	PROB	COND (FIXED)	
NOM.FP.I	taqwaY	taqwayAt	PROB	COND (FIXED)	
NOM.FP.C	taqwaY	taqwayAt	PROB	COND (FIXED)	
NOM.FP.D.P0.E0	taqwaY		PROB	COND (FIXED)	
NOM.FP.C.E0	taqwaY	taqwayAtuh	PROB	COND (FIXED)	
NOM.MS.C.E0	ladaY	ladaYuh	PROB	MOVE	
NOM.MD.C.E0	ladaY	ladaYayonuh	PROB	MOVE	
NOM.FS.C.E0	Sifap	Sifatuh	OK		
NOM.FD.C.E0	Sifap	Sifatayonuh	OK		
NOM.FP.C.E0	Sifap	SifAtuh	OK		
NOM.MD.C.E0	musta$faY	musta$fAtayonuh	OK		
NOM.MP.C.E0	$ay'	>a$yA'uh	OK		
NOM.MS.C.E0	juz'	juz'uh	OK		
NOM.MD.C.E0	juz'	juz>ayonuh	OK		
NOM.MS.C.E0	suw'	suw'uh	OK		
NOM.MD.C.E0	suw'	suw'ayonuh	OK		
NOM.MS.C.E0	taqAwiy	taqAwiyh	OK		
NOM.MD.C.E0	taqAwiy	taqAwiyayonuh	OK		
NOM.MS.C.E0	AiftirA	AiftirA'uh	OK		
NOM.MD.C.E0	AiftirA	AiftirA'ayonuh	OK		
NOM.MP.C.E0	AiftirA	AiftirA'Atuh	OK		
NOM.MP.C.E0	ban~A	ban~iynuh	PROB	ban~Ayiyn 	
NOM.FS.C.E0	dawA	Adwiytuh	OK		
