LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
43	OK-ONE	1	VERB.I3MS.AI	Earaf	يِعرَف	yiEraf	641			1a2a3	[Eraf]	y/IV3MS+i/STEM+Eraf/IV+(null)/IVSUFF_SUBJ:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I3MS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I3MS]_[CS:n-suff+z-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
44	OK-ONE	1	VERB.I3FS.AI	Earaf	تِعرَف	tiEraf	641			1a2a3	[Eraf]	t/IV3FS+i/STEM+Eraf/IV+(null)/IVSUFF_SUBJ:3FS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I3FS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I3FS]_[CS:n-suff+z-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
45	OK-ONE	1	VERB.I3P.AI	Earaf	يِعرَفُون	yiErafuwn	641			1a2a3	[Eraf]	y/IV3P+i/STEM+Eraf/IV+uwn/IVSUFF_SUBJ:3P	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I3P]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I3P]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
46	OK-ONE	1	VERB.I1S.AI.E0	Earaf	اَعرَفَه	AaErafah	641			1a2a3	[Eraf]	Aa/IV1S+Eraf/IV+(null)/IVSUFF_SUBJ:1S+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I1S]_[CS:h-pref]_[CT:h-pref]_[CF:yA#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I1S]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
47	OK-ONE	1	VERB.I1P.AI.E0	Earaf	نِعرَفَه	niErafah	641			1a2a3	[Eraf]	n/IV1P+i/STEM+Eraf/IV+(null)/IVSUFF_SUBJ:1P+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I1P]_[CS:-]_[CT:yi#]_[CF:enc0:1*+h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I1P]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
48	OK-ONE	1	VERB.I2MS.AI.E0	Earaf	تِعرَفَه	tiErafah	641			1a2a3	[Eraf]	t/IV2MS+i/STEM+Eraf/IV+(null)/IVSUFF_SUBJ:2MS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I2MS]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I2MS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
49	OK-ONE	1	VERB.I2FS.AI.E0	Earaf	تِعرَفِينَه	tiErafiynah	641			1a2a3	[Eraf]	t/IV2FS+i/STEM+Eraf/IV+iyn/IVSUFF_SUBJ:2FS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I2FS]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I2FS]_[CS:enc0+v-suff+y-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
50	OK-ONE	1	VERB.I2P.AI.E0	Earaf	تِعرَفُونَه	tiErafuwnah	641			1a2a3	[Eraf]	t/IV2P+i/STEM+Eraf/IV+uwn/IVSUFF_SUBJ:2P+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I2P]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I2P]_[CS:enc0+v-suff+w-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
51	OK-ONE	1	VERB.I2FP.AI.E0	Earaf	تِعرَفِنَه	tiErafinah	641			1a2a3	[Eraf]	t/IV2FP+i/STEM+Eraf/IV+in/IVSUFF_SUBJ:2FP+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I2FP]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I2FP]_[CS:enc0+v-suff+w-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:f num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
52	OK-ONE	1	VERB.I3MS.AI.E0	Earaf	يِعرَفَه	yiErafah	641			1a2a3	[Eraf]	y/IV3MS+i/STEM+Eraf/IV+(null)/IVSUFF_SUBJ:3MS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I3MS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I3MS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
53	OK-ONE	1	VERB.I3FS.AI.E0	Earaf	تِعرَفَه	tiErafah	641			1a2a3	[Eraf]	t/IV3FS+i/STEM+Eraf/IV+(null)/IVSUFF_SUBJ:3FS+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I3FS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I3FS]_[CS:enc0+n-suff+z-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
54	OK-ONE	1	VERB.I3P.AI.E0	Earaf	يِعرَفُونَه	yiErafuwnah	641			1a2a3	[Eraf]	y/IV3P+i/STEM+Eraf/IV+uwn/IVSUFF_SUBJ:3P+ah/XVSUFF_DO:3MS	[MEERA]#to#know+[KEV]#to#know+to#know#how#to+to#recognize+to#realize,#perceive,#see+to#figure#out,#find#out,#discover	[trans yi#]	[-]	P:[I3P]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:trans+yi#]_[CT:-]_[CF:-]	S:[I3P]_[CS:enc0+v-suff+w-suff]_[CT:trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
55	OK-ONE	1	VERB.I1S.AI	jA	اَجِي	Aajiy	69			None	[j]	Aa/IV1S+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:1S	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I1S]_[CS:h-pref]_[CT:h-pref]_[CF:yA#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I1S]_[CS:n-suff+z-suff]_[CT:#-iy]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+w-suff||y-suff]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
56	OK-ONE	1	VERB.I1P.AI	jA	نِجِي	nijiy	69			None	[j]	n/IV1P+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:1P	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I1P]_[CS:-]_[CT:yi#]_[CF:enc0:1*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I1P]_[CS:n-suff+z-suff]_[CT:#-iy]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+w-suff||y-suff]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
57	OK-ONE	1	VERB.I2MS.AI	jA	تِجِي	tijiy	69			None	[j]	t/IV2MS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:2MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2MS]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2MS]_[CS:n-suff+z-suff]_[CT:#-iy]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+w-suff||y-suff]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
58	OK-ONE	1	VERB.I2FS.AI	jA	تِجِين	tijiyn	69			None	[j]	t/IV2FS+i/STEM+j/IV+iyn/IVSUFF_SUBJ:2FS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2FS]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2FS]_[CS:v-suff+y-suff]_[CT:#-iy+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
59	OK-ONE	1	VERB.I2P.AI	jA	تِجُون	tijuwn	69			None	[j]	t/IV2P+i/STEM+j/IV+uwn/IVSUFF_SUBJ:2P	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2P]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2P]_[CS:v-suff+w-suff]_[CT:#-iy+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
60	OK-ONE	1	VERB.I2FP.AI	jA	تِجِن	tijin	69			None	[j]	t/IV2FP+i/STEM+j/IV+in/IVSUFF_SUBJ:2FP	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2FP]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2FP]_[CS:v-suff+w-suff]_[CT:#-iy+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:2 gen:f num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
61	OK-ONE	1	VERB.I3MS.AI	jA	يِجِي	yijiy	69			None	[j]	y/IV3MS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I3MS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I3MS]_[CS:n-suff+z-suff]_[CT:#-iy]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+w-suff||y-suff]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
62	OK-ONE	1	VERB.I3FS.AI	jA	تِجِي	tijiy	69			None	[j]	t/IV3FS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:3FS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I3FS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I3FS]_[CS:n-suff+z-suff]_[CT:#-iy]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+w-suff||y-suff]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
63	OK-ONE	1	VERB.I3P.AI	jA	يِجُون	yijuwn	69			None	[j]	y/IV3P+i/STEM+j/IV+uwn/IVSUFF_SUBJ:3P	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I3P]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I3P]_[CS:v-suff+w-suff]_[CT:#-iy+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
64	OK-ONE	1	VERB.I1S.AI.E0	jA	اَجِيَه	Aajiyah	69			None	[j]	Aa/IV1S+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:1S+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I1S]_[CS:h-pref]_[CT:h-pref]_[CF:yA#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I1S]_[CS:enc0+n-suff+z-suff]_[CT:#-iy+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1+w-suff||y-suff]	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
65	OK-ONE	1	VERB.I1P.AI.E0	jA	نِجِيَه	nijiyah	69			None	[j]	n/IV1P+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:1P+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I1P]_[CS:-]_[CT:yi#]_[CF:enc0:1*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I1P]_[CS:enc0+n-suff+z-suff]_[CT:#-iy+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1+w-suff||y-suff]	pos:verb asp:i vox:a per:1 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
66	OK-ONE	1	VERB.I2MS.AI.E0	jA	تِجِيَه	tijiyah	69			None	[j]	t/IV2MS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:2MS+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2MS]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2MS]_[CS:enc0+n-suff+z-suff]_[CT:#-iy+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1+w-suff||y-suff]	pos:verb asp:i vox:a per:2 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
67	OK-ONE	1	VERB.I2FS.AI.E0	jA	تِجِينَه	tijiynah	69			None	[j]	t/IV2FS+i/STEM+j/IV+iyn/IVSUFF_SUBJ:2FS+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2FS]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2FS]_[CS:enc0+v-suff+y-suff]_[CT:#-iy+trans+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
68	OK-ONE	1	VERB.I2P.AI.E0	jA	تِجُونَه	tijuwnah	69			None	[j]	t/IV2P+i/STEM+j/IV+uwn/IVSUFF_SUBJ:2P+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2P]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2P]_[CS:enc0+v-suff+w-suff]_[CT:#-iy+trans+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
69	OK-ONE	1	VERB.I2FP.AI.E0	jA	تِجِنَه	tijinah	69			None	[j]	t/IV2FP+i/STEM+j/IV+in/IVSUFF_SUBJ:2FP+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I2FP]_[CS:-]_[CT:yi#]_[CF:enc0:2*+h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I2FP]_[CS:enc0+v-suff+w-suff]_[CT:#-iy+trans+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:2 gen:f num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
70	OK-ONE	1	VERB.I3MS.AI.E0	jA	يِجِيَه	yijiyah	69			None	[j]	y/IV3MS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:3MS+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I3MS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I3MS]_[CS:enc0+n-suff+z-suff]_[CT:#-iy+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1+w-suff||y-suff]	pos:verb asp:i vox:a per:3 gen:m num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
71	OK-ONE	1	VERB.I3FS.AI.E0	jA	تِجِيَه	tijiyah	69			None	[j]	t/IV3FS+i/STEM+j/IV+iy/STEM+(null)/IVSUFF_SUBJ:3FS+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I3FS]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I3FS]_[CS:enc0+n-suff+z-suff]_[CT:#-iy+trans]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1+w-suff||y-suff]	pos:verb asp:i vox:a per:3 gen:f num:s mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	0
72	OK-ONE	1	VERB.I3P.AI.E0	jA	يِجُونَه	yijuwnah	69			None	[j]	y/IV3P+i/STEM+j/IV+uwn/IVSUFF_SUBJ:3P+ah/XVSUFF_DO:3MS	[KEV]#to#come,#come#to+to#come#in#order#to#do#s.th.+to#befall,#descend#upon+to#come#to,#come#one's#way+to#fit,#be#big#enough	[#-iy trans yi#]	[-]	P:[I3P]_[CS:-]_[CT:yi#]_[CF:h-pref+y#+yA#+ya#]	X:[I]_[CS:#-iy+trans+yi#]_[CT:-]_[CF:-]	S:[I3P]_[CS:enc0+v-suff+w-suff]_[CT:#-iy+trans+w-suff||y-suff]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy'+#-uw+#-uw'+enc1]	pos:verb asp:i vox:a per:3 gen:u num:p mod:i enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK FSE0	1
73	OK-ONE	1	VERB.I1S.AI	kAn	اَكُون	Aakuwn	144			1aAo3	[kuwn]	Aa/IV1S+kuwn/IV+(null)/IVSUFF_SUBJ:1S	[KEV]#to#be+to#be#doing#s.th.#or#used#to#do#s.th.+to#be#doing#s.th.#or#having#done#s.th.+to#be+to#be#doing#s.th.#or#used#to#do#s.th.+to#be#doing#s.th.#or#having#done#s.th.	[intrans y#]	[-]	P:[I1S]_[CS:h-pref]_[CT:h-pref]_[CF:yA#]	X:[I]_[CS:intrans+y#]_[CT:-]_[CF:-]	S:[I1S]_[CS:n-suff+z-suff]_[CT:-]_[CF:#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-uw+#-uw']	pos:verb asp:i vox:a per:1 gen:u num:s mod:i enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 M0 OK	0
