LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
271	OK-ONE	1	VERB.I3FD.AE	|man	تُؤمِنانِّ	tu&minAn~i	2			>A2a3	[man][min]	t/IV3FD+u&/STEM+min/IV+An~i/IVSUFF_SUBJ:3FD_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FD.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FD.E]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:f num:d mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
272	OK-ONE	1	VERB.I3MP.AE	|man	يُؤمِنُنْ	yu&minuno	2			>A2a3	[man][min]	y/IV3MP+u&/STEM+min/IV+uno/IVSUFF_SUBJ:3MP_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MP.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MP.E]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:a per:3 gen:m num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
273	OK-ONE	1	VERB.I3FP.AE	|man	يُؤمِنّانِّ	yu&min~An~i	2			>A2a3	[man][min]	y/IV3FP+u&/STEM+min/IV+~An~i/IVSUFF_SUBJ:3FP_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FP.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FP.E]_[CS:#^i+c-suff]_[CT:#n]_[CF:-]	pos:verb asp:i vox:a per:3 gen:f num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
274	OK-ONE	1	VERB.I1S.PE	|man	أُومَنَنْ	>uwmanano	2			>A2a3	[man][min]	>/IV1S+uw/STEM+man/IV_PASS+ano/IVSUFF_SUBJ:1S_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I1S.E]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+h-pref+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#]	S:[I1S.E]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:1 gen:u num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
275	OK-ONE	1	VERB.I1P.PE	|man	نُؤمَنَنْ	nu&manano	2			>A2a3	[man][min]	n/IV1P+u&/STEM+man/IV_PASS+ano/IVSUFF_SUBJ:1P_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I1P.E]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I1P.E]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:1 gen:u num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	0
276	OK-ONE	1	VERB.I2MS.PE	|man	تُؤمَنَنْ	tu&manano	2			>A2a3	[man][min]	t/IV2MS+u&/STEM+man/IV_PASS+ano/IVSUFF_SUBJ:2MS_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2MS.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2MS.E]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:2 gen:m num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
277	OK-ONE	1	VERB.I2FS.PE	|man	تُؤمَنِنْ	tu&manino	2			>A2a3	[man][min]	t/IV2FS+u&/STEM+man/IV_PASS+ino/IVSUFF_SUBJ:2FS_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2FS.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2FS.E]_[CS:v-suff+y-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:f num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	0
278	OK-ONE	1	VERB.I2D.PE	|man	تُؤمَنانِّ	tu&manAn~i	2			>A2a3	[man][min]	t/IV2D+u&/STEM+man/IV_PASS+An~i/IVSUFF_SUBJ:2D_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2D.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2D.E]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:2 gen:u num:d mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
279	OK-ONE	1	VERB.I2MP.PE	|man	تُؤمَنُنْ	tu&manuno	2			>A2a3	[man][min]	t/IV2MP+u&/STEM+man/IV_PASS+uno/IVSUFF_SUBJ:2MP_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2MP.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2MP.E]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:2 gen:m num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	0
280	OK-ONE	1	VERB.I2FP.PE	|man	تُؤمَنّانِّ	tu&man~An~i	2			>A2a3	[man][min]	t/IV2FP+u&/STEM+man/IV_PASS+~An~i/IVSUFF_SUBJ:2FP_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2FP.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2FP.E]_[CS:#^i+c-suff]_[CT:#n]_[CF:-]	pos:verb asp:i vox:p per:2 gen:f num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
281	OK-ONE	1	VERB.I3MS.PE	|man	يُؤمَنَنْ	yu&manano	2			>A2a3	[man][min]	y/IV3MS+u&/STEM+man/IV_PASS+ano/IVSUFF_SUBJ:3MS_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MS.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MS.E]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:3 gen:m num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	0
282	OK-ONE	1	VERB.I3FS.PE	|man	تُؤمَنَنْ	tu&manano	2			>A2a3	[man][min]	t/IV3FS+u&/STEM+man/IV_PASS+ano/IVSUFF_SUBJ:3FS_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FS.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FS.E]_[CS:v-suff]_[CT:-]_[CF:-]	pos:verb asp:i vox:p per:3 gen:f num:s mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
283	OK-ONE	1	VERB.I3MD.PE	|man	يُؤمَنانِّ	yu&manAn~i	2			>A2a3	[man][min]	y/IV3MD+u&/STEM+man/IV_PASS+An~i/IVSUFF_SUBJ:3MD_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MD.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MD.E]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:m num:d mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	0
284	OK-ONE	1	VERB.I3FD.PE	|man	تُؤمَنانِّ	tu&manAn~i	2			>A2a3	[man][min]	t/IV3FD+u&/STEM+man/IV_PASS+An~i/IVSUFF_SUBJ:3FD_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FD.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FD.E]_[CS:#^i+A-suff+v-suff]_[CT:-]_[CF:#-a>]	pos:verb asp:i vox:p per:3 gen:f num:d mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
285	OK-ONE	1	VERB.I3MP.PE	|man	يُؤمَنُنْ	yu&manuno	2			>A2a3	[man][min]	y/IV3MP+u&/STEM+man/IV_PASS+uno/IVSUFF_SUBJ:3MP_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MP.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MP.E]_[CS:v-suff+w-suff]_[CT:-]_[CF:#-aY||#-aA||#->ay]	pos:verb asp:i vox:p per:3 gen:m num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	0
286	OK-ONE	1	VERB.I3FP.PE	|man	يُؤمَنّانِّ	yu&man~An~i	2			>A2a3	[man][min]	y/IV3FP+u&/STEM+man/IV_PASS+~An~i/IVSUFF_SUBJ:3FP_MOOD:E	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FP.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+intrans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FP.E]_[CS:#^i+c-suff]_[CT:#n]_[CF:-]	pos:verb asp:i vox:p per:3 gen:f num:p mod:e enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	PS0 OK M0 PP0 XVox0	1
287	OK-ONE	1	VERB.I1S.AE.E0	|man	أُومِنَنْهُ	>uwminanohu	2			>A2a3	[man][min]	>/IV1S+uw/STEM+min/IV+ano/IVSUFF_SUBJ:1S_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I1S.E]_[CS:h-pref]_[CT:-]_[CF:a-#]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+h-pref+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#]	S:[I1S.E]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:1 gen:u num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
288	OK-ONE	1	VERB.I1P.AE.E0	|man	نُؤمِنَنْهُ	nu&minanohu	2			>A2a3	[man][min]	n/IV1P+u&/STEM+min/IV+ano/IVSUFF_SUBJ:1P_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I1P.E]_[CS:-]_[CT:-]_[CF:enc0:1*]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I1P.E]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:1 gen:u num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
289	OK-ONE	1	VERB.I2MS.AE.E0	|man	تُؤمِنَنْهُ	tu&minanohu	2			>A2a3	[man][min]	t/IV2MS+u&/STEM+min/IV+ano/IVSUFF_SUBJ:2MS_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2MS.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2MS.E]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:m num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
290	OK-ONE	1	VERB.I2FS.AE.E0	|man	تُؤمِنِنْهُ	tu&mininohu	2			>A2a3	[man][min]	t/IV2FS+u&/STEM+min/IV+ino/IVSUFF_SUBJ:2FS_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2FS.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2FS.E]_[CS:enc0+v-suff+y-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:f num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
291	OK-ONE	1	VERB.I2D.AE.E0	|man	تُؤمِنانِّهِ	tu&minAn~ihi	2			>A2a3	[man][min]	t/IV2D+u&/STEM+min/IV+An~i/IVSUFF_SUBJ:2D_MOOD:E+hi/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2D.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2D.E]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>]	pos:verb asp:i vox:a per:2 gen:u num:d mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
292	OK-ONE	1	VERB.I2MP.AE.E0	|man	تُؤمِنُنْهُ	tu&minunohu	2			>A2a3	[man][min]	t/IV2MP+u&/STEM+min/IV+uno/IVSUFF_SUBJ:2MP_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2MP.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2MP.E]_[CS:enc0+v-suff+w-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:2 gen:m num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
293	OK-ONE	1	VERB.I2FP.AE.E0	|man	تُؤمِنّانِّهِ	tu&min~An~ihi	2			>A2a3	[man][min]	t/IV2FP+u&/STEM+min/IV+~An~i/IVSUFF_SUBJ:2FP_MOOD:E+hi/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I2FP.E]_[CS:-]_[CT:-]_[CF:enc0:2*]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I2FP.E]_[CS:#^i+c-suff+enc0+enc0#^i]_[CT:#^i||#^iy+#n+trans||ditrans]_[CF:-]	pos:verb asp:i vox:a per:2 gen:f num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
294	OK-ONE	1	VERB.I3MS.AE.E0	|man	يُؤمِنَنْهُ	yu&minanohu	2			>A2a3	[man][min]	y/IV3MS+u&/STEM+min/IV+ano/IVSUFF_SUBJ:3MS_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MS.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MS.E]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:3 gen:m num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
295	OK-ONE	1	VERB.I3FS.AE.E0	|man	تُؤمِنَنْهُ	tu&minanohu	2			>A2a3	[man][min]	t/IV3FS+u&/STEM+min/IV+ano/IVSUFF_SUBJ:3FS_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FS.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FS.E]_[CS:enc0+v-suff]_[CT:trans||ditrans]_[CF:#^i||#^iy]	pos:verb asp:i vox:a per:3 gen:f num:s mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
296	OK-ONE	1	VERB.I3MD.AE.E0	|man	يُؤمِنانِّهِ	yu&minAn~ihi	2			>A2a3	[man][min]	y/IV3MD+u&/STEM+min/IV+An~i/IVSUFF_SUBJ:3MD_MOOD:E+hi/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MD.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MD.E]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:m num:d mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
297	OK-ONE	1	VERB.I3FD.AE.E0	|man	تُؤمِنانِّهِ	tu&minAn~ihi	2			>A2a3	[man][min]	t/IV3FD+u&/STEM+min/IV+An~i/IVSUFF_SUBJ:3FD_MOOD:E+hi/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FD.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FD.E]_[CS:#^i+A-suff+enc0+enc0#^i+v-suff]_[CT:#^i||#^iy+trans||ditrans]_[CF:#-a>]	pos:verb asp:i vox:a per:3 gen:f num:d mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
298	OK-ONE	1	VERB.I3MP.AE.E0	|man	يُؤمِنُنْهُ	yu&minunohu	2			>A2a3	[man][min]	y/IV3MP+u&/STEM+min/IV+uno/IVSUFF_SUBJ:3MP_MOOD:E+hu/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3MP.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3MP.E]_[CS:enc0+v-suff+w-suff]_[CT:trans||ditrans]_[CF:#-aY||#-aA||#->ay+#^i||#^iy]	pos:verb asp:i vox:a per:3 gen:m num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	1
299	OK-ONE	1	VERB.I3FP.AE.E0	|man	يُؤمِنّانِّهِ	yu&min~An~ihi	2			>A2a3	[man][min]	y/IV3FP+u&/STEM+min/IV+~An~i/IVSUFF_SUBJ:3FP_MOOD:E+hi/XVSUFF_DO:3MS	believe	[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]	P:[I3FP.E]_[CS:-]_[CT:-]_[CF:-]	X:[I]_[CS:#n+>-#+trans+u-#]_[CT:>-#+u-#]_[CF:#->ay+#-A'+#-a>+#-aA+#-aY+#-iy+#-iy'+#-u&+#-uw+#-uw'+#-}iy+a-#+h-pref]	S:[I3FP.E]_[CS:#^i+c-suff+enc0+enc0#^i]_[CT:#^i||#^iy+#n+trans||ditrans]_[CF:-]	pos:verb asp:i vox:a per:3 gen:f num:p mod:e enc0:3ms_dobj prc0:0 prc1:0 prc2:0 prc3:0	PS0 FSE0 OK M0 XVox0 PP0	0
300	OK-ZERO-E0-PASS	0	VERB.I1S.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	1
301	OK-ZERO-E0-PASS	0	VERB.I1P.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	0
302	OK-ZERO-E0-PASS	0	VERB.I2MS.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	1
303	OK-ZERO-E0-PASS	0	VERB.I2FS.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	0
304	OK-ZERO-E0-PASS	0	VERB.I2D.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	1
305	OK-ZERO-E0-PASS	0	VERB.I2MP.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	0
306	OK-ZERO-E0-PASS	0	VERB.I2FP.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	1
307	OK-ZERO-E0-PASS	0	VERB.I3MS.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	0
308	OK-ZERO-E0-PASS	0	VERB.I3FS.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	1
309	OK-ZERO-E0-PASS	0	VERB.I3MD.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	0
310	OK-ZERO-E0-PASS	0	VERB.I3FD.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	1
311	OK-ZERO-E0-PASS	0	VERB.I3MP.PE.E0	|man			2			>A2a3	[man][min]			[#n >-# intrans u-#][#n >-# trans u-#]	[-][-]					PP0 PS0 XVox0 FSE0	0
